Course,Number,Section,Title,A,B,C,D,F,P,F(P),W,Instructor,Honors,CourseId,Year
ACCT,3220,1.0,Accounting Information Sy,0.15,0.54,0.08,0.12,0.08,0.0,0.0,0.04,philip maiberger,False,ACCT-3220,2021
ACCT,3220,2.0,Accounting Information Sy,0.17,0.46,0.21,0.04,0.0,0.0,0.0,0.13,philip maiberger,False,ACCT-3220,2021
ACCT,3220,3.0,Accounting Information Sy,0.22,0.44,0.19,0.0,0.07,0.0,0.0,0.07,philip maiberger,False,ACCT-3220,2021
ACCT,3220,4.0,Accounting Information Sy,0.64,0.36,0.0,0.0,0.0,0.0,0.0,0.0,caleb jay martin,False,ACCT-3220,2021
ACCT,4040,1.0,Individual Taxation,0.85,0.15,0.0,0.0,0.0,0.0,0.0,0.0,sarah martin,False,ACCT-4040,2021
ACCT,4040,2.0,Individual Taxation,0.65,0.29,0.06,0.0,0.0,0.0,0.0,0.0,sarah martin,False,ACCT-4040,2021
ACCT,4040,3.0,Individual Taxation,0.63,0.31,0.03,0.03,0.0,0.0,0.0,0.0,sarah martin,False,ACCT-4040,2021
ACCT,4040,4.0,Individual Taxation,0.47,0.41,0.06,0.0,0.06,0.0,0.0,0.0,sarah martin,False,ACCT-4040,2021
ACCT,4080,1.0,Retire & Estate Plan,0.33,0.5,0.14,0.03,0.0,0.0,0.0,0.0,sarah martin,False,ACCT-4080,2021
ACCT,4100,1.0,Reporting and Mgmt Contr,0.74,0.23,0.0,0.0,0.03,0.0,0.0,0.0,robin radtke,False,ACCT-4100,2021
ACCT,4100,3.0,Reporting and Mgmt Contr,0.47,0.39,0.11,0.03,0.0,0.0,0.0,0.0,robin radtke,False,ACCT-4100,2021
ACCT,4150,1.0,Auditing,0.38,0.41,0.18,0.03,0.0,0.0,0.0,0.0,nancy lee harp,False,ACCT-4150,2021
ACCT,4150,2.0,Auditing,0.17,0.58,0.21,0.0,0.0,0.0,0.0,0.04,nancy lee harp,False,ACCT-4150,2021
ACCT,8510,1.0,Tax Research,0.79,0.21,0.0,0.0,0.0,0.0,0.0,0.0,david garrison ,False,ACCT-8510,2021
ACCT,8530,1.0,Adv Acct Problems,0.59,0.34,0.03,0.0,0.0,0.0,0.0,0.03,suzanne pearse,False,ACCT-8530,2021
ACCT,8530,2.0,Adv Acct Problems,0.7,0.24,0.06,0.0,0.0,0.0,0.0,0.0,suzanne pearse,False,ACCT-8530,2021
ACCT,8530,3.0,Adv Acct Problems,0.39,0.29,0.25,0.0,0.0,0.0,0.0,0.07,ralph welton,False,ACCT-8530,2021
ACCT,8570,1.0,CPA Exam Review-B,0.0,0.0,0.0,0.0,0.0,0.98,0.01,0.01,suzanne pearse,False,ACCT-8570,2021
ACCT,8630,1.0,Forensics Analysis,0.52,0.41,0.04,0.0,0.0,0.0,0.0,0.04,brian goodson,False,ACCT-8630,2021
ACCT,8630,2.0,Forensics Analysis,0.45,0.55,0.0,0.0,0.0,0.0,0.0,0.0,brian goodson,False,ACCT-8630,2021
ACCT,8650,1.0,Tax & Bus Decisions,0.48,0.48,0.0,0.0,0.0,0.0,0.0,0.04,judson jahn,False,ACCT-8650,2021
ACCT,8650,2.0,Tax & Bus Decisions,0.2,0.8,0.0,0.0,0.0,0.0,0.0,0.0,judson jahn,False,ACCT-8650,2021
ACCT,8680,1.0,Advanced Accounting Anal,0.48,0.48,0.0,0.0,0.0,0.0,0.0,0.03,marc cussatt,False,ACCT-8680,2021
ACCT,8680,2.0,Advanced Accounting Anal,0.65,0.35,0.0,0.0,0.0,0.0,0.0,0.0,marc cussatt,False,ACCT-8680,2021
ACCT,8680,3.0,Advanced Accounting Anal,0.53,0.47,0.0,0.0,0.0,0.0,0.0,0.0,marc cussatt,False,ACCT-8680,2021
ACCT,8720,1.0,Tax of Flowthroughs,0.44,0.36,0.13,0.0,0.03,0.0,0.0,0.05,david garrison ,False,ACCT-8720,2021
AGED,1020,1.0,Freshman Seminar,0.88,0.06,0.06,0.0,0.0,0.0,0.0,0.0,"dibenedetto,",False,AGED-1020,2021
AGED,2000,1.0,Agr Appl of Ed Tech,0.82,0.18,0.0,0.0,0.0,0.0,0.0,0.0,kevin layfield,False,AGED-2000,2021
AGED,2010,1.0,Intro to Agric Educ,0.4,0.6,0.0,0.0,0.0,0.0,0.0,0.0,philip fravel,False,AGED-2010,2021
AGED,3030,1.0,Ag Ed Mech Tech,0.6,0.3,0.0,0.0,0.1,0.0,0.0,0.0,christopher eck,False,AGED-3030,2021
AGM,1010,1.0,Intro Ag Mech & Bus,0.5,0.26,0.12,0.02,0.07,0.0,0.0,0.02,hunter massey,False,AGM-1010,2021
AGM,1010,1.0,Intro Ag Mech & Bus,0.5,0.26,0.12,0.02,0.07,0.0,0.0,0.02,hunter massey,False,AGM-1010,2021
AGM,2050,1.0,Prin of Fabrication,0.15,0.51,0.29,0.0,0.05,0.0,0.0,0.0,hunter massey,False,AGM-2050,2021
AGM,2050,1.0,Prin of Fabrication,0.15,0.51,0.29,0.0,0.05,0.0,0.0,0.0,hunter massey,False,AGM-2050,2021
AGM,2210,1.0,Land Measurements,0.63,0.26,0.06,0.03,0.01,0.0,0.0,0.01,brennan teddy,False,AGM-2210,2021
AGM,3010,1.0,Soil Water Conserv,0.69,0.15,0.1,0.05,0.0,0.0,0.0,0.0,calvin sawyer,False,AGM-3010,2021
AGM,4000,1.0,Seminar in Ag Mech & Busi,0.32,0.58,0.11,0.0,0.0,0.0,0.0,0.0,aaron paul turner,False,AGM-4000,2021
AGM,4050,1.0,Env Cont in Anim Str,0.57,0.37,0.07,0.0,0.0,0.0,0.0,0.0,john chastain,False,AGM-4050,2021
AGM,4060,1.0,Mech & Hydraulic Sys,0.38,0.52,0.1,0.0,0.0,0.0,0.0,0.0,ali bulent koc,False,AGM-4060,2021
AGM,4600,1.0,Electrical Systems,0.63,0.33,0.0,0.0,0.0,0.0,0.0,0.03,eric mclamore,False,AGM-4600,2021
AGM,4730,4.0,Ag Safety,0.56,0.22,0.11,0.0,0.0,0.0,0.0,0.11,hunter massey,False,AGM-4730,2021
AGM,4730,4.0,Ag Safety,0.56,0.22,0.11,0.0,0.0,0.0,0.0,0.11,hunter massey,False,AGM-4730,2021
AGRB,2020,1.0,Agricultural Economics,0.29,0.28,0.31,0.05,0.0,0.0,0.0,0.07,"vertino de queiroz,",False,AGRB-2020,2021
AGRB,2050,1.0,Agriculture and Society,0.19,0.26,0.36,0.12,0.03,0.0,0.0,0.04,michael vassalos,False,AGRB-2050,2021
AGRB,3020,1.0,Economics of Farm Manag,0.14,0.23,0.19,0.35,0.01,0.0,0.0,0.06,michael vassalos,False,AGRB-3020,2021
AGRB,3570,1.0,Natural Resources Econom,0.11,0.31,0.18,0.2,0.07,0.0,0.0,0.13,david brian willis,False,AGRB-3570,2021
AGRB,4090,1.0,Commodity Futures Marke,0.03,0.17,0.34,0.34,0.11,0.0,0.0,0.0,george apperson,False,AGRB-4090,2021
AGRB,4090,1.0,Commodity Futures Marke,0.03,0.17,0.34,0.34,0.11,0.0,0.0,0.0,george apperson,False,AGRB-4090,2021
AGRB,4120,1.0,Reg Econ Devel Theory & P,0.1,0.26,0.36,0.21,0.07,0.0,0.0,0.0,"de figueiredo silva,",False,AGRB-4120,2021
AGRB,4520,1.0,Agricultural Policy,0.09,0.24,0.44,0.22,0.0,0.0,0.0,0.0,michael vassalos,False,AGRB-4520,2021
AGRB,4600,2.0,Agricultural Finance,0.83,0.18,0.0,0.0,0.0,0.0,0.0,0.0,joshua harris,False,AGRB-4600,2021
AGRB,4910,1.0,"Int, Agrib & Comm & Rural",0.83,0.06,0.06,0.0,0.0,0.0,0.0,0.06,michael vassalos,False,AGRB-4910,2021
AL,3440,400.0,Athletics and Women,0.92,0.08,0.0,0.0,0.0,0.0,0.0,0.0,misty soles,False,AL-3440,2021
AL,3490,400.0,Principles of Coaching,0.68,0.24,0.0,0.04,0.0,0.0,0.0,0.04,deborah cadorette,False,AL-3490,2021
AL,3490,401.0,Principles of Coaching,0.72,0.16,0.0,0.08,0.0,0.0,0.0,0.04,deborah cadorette,False,AL-3490,2021
AL,3490,402.0,Principles of Coaching,0.8,0.12,0.0,0.04,0.04,0.0,0.0,0.0,deborah cadorette,False,AL-3490,2021
AL,3490,403.0,Principles of Coaching,0.7,0.22,0.09,0.0,0.0,0.0,0.0,0.0,edmond fry,False,AL-3490,2021
AL,3490,405.0,Principles of Coaching,0.63,0.29,0.08,0.0,0.0,0.0,0.0,0.0,john plumblee,False,AL-3490,2021
AL,3490,406.0,Principles of Coaching,0.44,0.44,0.08,0.04,0.0,0.0,0.0,0.0,john plumblee,False,AL-3490,2021
AL,3490,409.0,Principles of Coaching,0.58,0.25,0.04,0.04,0.0,0.0,0.0,0.08,clyde keith connor,False,AL-3490,2021
AL,3490,410.0,Principles of Coaching,0.72,0.24,0.04,0.0,0.0,0.0,0.0,0.0,deborah cadorette,False,AL-3490,2021
AL,3490,411.0,Principles of Coaching,0.92,0.04,0.04,0.0,0.0,0.0,0.0,0.0,nicholas whitrow,False,AL-3490,2021
AL,3500,400.0,Sci Basis I/Ex Phy,0.25,0.38,0.25,0.13,0.0,0.0,0.0,0.0,michael godfrey,False,AL-3500,2021
AL,3500,401.0,Sci Basis I/Ex Phy,0.16,0.24,0.48,0.12,0.0,0.0,0.0,0.0,michael godfrey,False,AL-3500,2021
AL,3530,400.0,Athletic Injuries,0.83,0.08,0.04,0.0,0.04,0.0,0.0,0.0,isaac sean colbert,False,AL-3530,2021
AL,3530,401.0,Athletic Injuries,0.68,0.12,0.04,0.04,0.08,0.0,0.0,0.04,isaac sean colbert,False,AL-3530,2021
AL,3600,400.0,Hgh Sch Athl Ethical/Legal I,0.4,0.48,0.08,0.04,0.0,0.0,0.0,0.0,clyde keith connor,False,AL-3600,2021
AL,3610,400.0,Admin/Org of Athletic Pro,0.72,0.24,0.0,0.04,0.0,0.0,0.0,0.0,henry oates,False,AL-3610,2021
AL,3610,401.0,Admin/Org of Athletic Pro,0.65,0.27,0.04,0.04,0.0,0.0,0.0,0.0,henry oates,False,AL-3610,2021
AL,3610,402.0,Admin/Org of Athletic Pro,0.76,0.12,0.12,0.0,0.0,0.0,0.0,0.0,henry oates,False,AL-3610,2021
AL,3620,400.0,Psychology of Coaching,0.25,0.29,0.38,0.0,0.04,0.0,0.0,0.04,natalie anne carter,False,AL-3620,2021
AL,3620,401.0,Psychology of Coaching,0.17,0.44,0.28,0.11,0.0,0.0,0.0,0.0,natalie anne carter,False,AL-3620,2021
AL,3620,402.0,Psychology of Coaching,0.09,0.27,0.36,0.18,0.09,0.0,0.0,0.0,natalie anne carter,False,AL-3620,2021
AL,3740,400.0,Coaching Football,0.68,0.2,0.08,0.0,0.04,0.0,0.0,0.0,edmond fry,False,AL-3740,2021
AL,3740,401.0,Coaching Football,0.56,0.2,0.04,0.04,0.08,0.0,0.0,0.08,edmond fry,False,AL-3740,2021
AL,3760,400.0,Coaching Strength/Conditi,0.65,0.31,0.0,0.0,0.04,0.0,0.0,0.0,edmond fry,False,AL-3760,2021
AL,3760,401.0,Coaching Strength/Conditi,0.64,0.08,0.08,0.04,0.12,0.0,0.0,0.04,edmond fry,False,AL-3760,2021
AL,4380,402.0,HS Athletic Recruiting,0.44,0.36,0.16,0.04,0.0,0.0,0.0,0.0,justin hickey,False,AL-4380,2021
AL,4380,403.0,Emerging Issues and Trend,0.8,0.08,0.12,0.0,0.0,0.0,0.0,0.0,misty soles,False,AL-4380,2021
AL,4380,408.0,Officiating in AL,0.76,0.18,0.0,0.0,0.0,0.0,0.0,0.06,clyde keith connor,False,AL-4380,2021
AL,8380,400.0,Recruiting in Athletics,0.65,0.26,0.09,0.0,0.0,0.0,0.0,0.0,janna butler,False,AL-8380,2021
AL,8380,401.0,Compliance in Athletics,0.82,0.18,0.0,0.0,0.0,0.0,0.0,0.0,kyle young,False,AL-8380,2021
AL,8440,401.0,Surv of Res Mthds in Athle,0.79,0.21,0.0,0.0,0.0,0.0,0.0,0.0,sarah stokowski,False,AL-8440,2021
AL,8490,400.0,Athletic Leadership Dev,0.8,0.15,0.05,0.0,0.0,0.0,0.0,0.0,janna butler,False,AL-8490,2021
AL,8490,401.0,Athletic Leadership Dev,0.7,0.2,0.05,0.0,0.05,0.0,0.0,0.0,janna butler,False,AL-8490,2021
AL,8490,402.0,Athletic Leadership Dev,0.61,0.17,0.22,0.0,0.0,0.0,0.0,0.0,janna butler,False,AL-8490,2021
AL,8530,400.0,Legal Iss in Intercoll Athlet,0.9,0.1,0.0,0.0,0.0,0.0,0.0,0.0,misty soles,False,AL-8530,2021
AL,8530,401.0,Legal Iss in Intercoll Athlet,0.83,0.17,0.0,0.0,0.0,0.0,0.0,0.0,misty soles,False,AL-8530,2021
AL,8650,401.0,Mkt and Comm Respon Int,0.85,0.15,0.0,0.0,0.0,0.0,0.0,0.0,misty soles,False,AL-8650,2021
ANTH,2010,1.0,Introduction to Anthropol,0.53,0.41,0.02,0.02,0.0,0.0,0.0,0.02,david markus,False,ANTH-2010,2021
ANTH,2010,2.0,Introduction to Anthropol,0.67,0.25,0.04,0.01,0.03,0.0,0.0,0.0,suzanna tremblay,False,ANTH-2010,2021
ANTH,2010,3.0,Introduction to Anthropol,0.59,0.28,0.09,0.01,0.03,0.0,0.0,0.0,suzanna tremblay,False,ANTH-2010,2021
ANTH,2010,4.0,Introduction to Anthropol,0.38,0.39,0.1,0.05,0.05,0.0,0.0,0.03,lisa rapaport,False,ANTH-2010,2021
ANTH,2010,5.0,Introduction to Anthropol,0.08,0.3,0.35,0.13,0.08,0.0,0.0,0.08,john coggeshall,False,ANTH-2010,2021
ANTH,2010,6.0,Introduction to Anthropol,0.39,0.32,0.16,0.07,0.0,0.0,0.0,0.05,yi wu,False,ANTH-2010,2021
ANTH,2010,7.0,Introduction to Anthropol,0.28,0.3,0.21,0.11,0.06,0.0,0.0,0.04,yi wu,False,ANTH-2010,2021
ANTH,2010,8.0,Introduction to Anthropol,0.17,0.36,0.17,0.07,0.17,0.0,0.0,0.07,yi wu,False,ANTH-2010,2021
ANTH,3010,1.0,Cultural Anthropology,0.13,0.19,0.25,0.13,0.06,0.0,0.0,0.25,john coggeshall,False,ANTH-3010,2021
ANTH,3320,1.0,World Archaeology,0.43,0.25,0.11,0.0,0.07,0.0,0.0,0.14,david markus,False,ANTH-3320,2021
ANTH,3510,1.0,Biological Anthropology,0.75,0.15,0.05,0.0,0.05,0.0,0.0,0.0,"weisensee,",False,ANTH-3510,2021
ANTH,3530,1.0,Forensic Anthropology,0.74,0.21,0.05,0.0,0.0,0.0,0.0,0.0,suzanna tremblay,False,ANTH-3530,2021
ANTH,3530,2.0,Forensic Anthropology,0.37,0.37,0.11,0.05,0.05,0.0,0.0,0.0,suzanna tremblay,False,ANTH-3530,2021
ANTH,4410,1.0,Underwater Archaeology,0.64,0.29,0.07,0.0,0.0,0.0,0.0,0.0,michael scafuri,False,ANTH-4410,2021
ANTH,4800,1.0,Business Anthropology,0.84,0.05,0.0,0.0,0.0,0.0,0.0,0.11,candace rose,False,ANTH-4800,2021
ANTH,4960,2.0,ANTH CI: Deaths in Pickens,0.89,0.11,0.0,0.0,0.0,0.0,0.0,0.0,"weisensee,",False,ANTH-4960,2021
ARCH,1010,1.0,Introduction to Architectur,0.73,0.14,0.01,0.0,0.01,0.0,0.0,0.03,"hambright-belue,",False,ARCH-1010,2021
ARCH,2040,1.0,Hist of Modern Arch,0.49,0.39,0.1,0.01,0.0,0.0,0.0,0.0,andreea mihalache,False,ARCH-2040,2021
ARCH,2510,1.0,Arch Foundations I,0.69,0.31,0.0,0.0,0.0,0.0,0.0,0.0,timothy sutherland,False,ARCH-2510,2021
ARCH,2510,2.0,Arch Foundations I,0.57,0.36,0.07,0.0,0.0,0.0,0.0,0.0,amy christine trick,False,ARCH-2510,2021
ARCH,2510,3.0,Arch Foundations I,0.63,0.31,0.0,0.0,0.06,0.0,0.0,0.0,harrison floyd,False,ARCH-2510,2021
ARCH,2510,4.0,Arch Foundations I,0.69,0.19,0.06,0.0,0.06,0.0,0.0,0.0,kendall roberts,False,ARCH-2510,2021
ARCH,2510,5.0,Arch Foundations I,0.75,0.25,0.0,0.0,0.0,0.0,0.0,0.0,byron jefferies,False,ARCH-2510,2021
ARCH,2510,6.0,Arch Foundations I,0.73,0.2,0.07,0.0,0.0,0.0,0.0,0.0,bryan beerman,False,ARCH-2510,2021
ARCH,2700,1.0,Structures I,0.52,0.34,0.14,0.0,0.0,0.0,0.0,0.0,lancelot paul reres,False,ARCH-2700,2021
ARCH,2710,1.0,Structures II,0.41,0.34,0.17,0.03,0.03,0.0,0.0,0.0,amy christine trick,False,ARCH-2710,2021
ARCH,3500,1.0,Intro to Urban Contexts,0.88,0.13,0.0,0.0,0.0,0.0,0.0,0.0,douglas hecker,False,ARCH-3500,2021
ARCH,3500,2.0,Intro to Urban Contexts,0.63,0.31,0.06,0.0,0.0,0.0,0.0,0.0,berrin terim,False,ARCH-3500,2021
ARCH,3500,3.0,Intro to Urban Contexts,0.71,0.0,0.29,0.0,0.0,0.0,0.0,0.0,david lee,False,ARCH-3500,2021
ARCH,3500,5.0,Intro to Urban Contexts,0.81,0.13,0.06,0.0,0.0,0.0,0.0,0.0,timothy burl brown,False,ARCH-3500,2021
ARCH,3510,4.0,Studio Clemson,0.18,0.55,0.27,0.0,0.0,0.0,0.0,0.0,thomas mark savory,False,ARCH-3510,2021
ARCH,3530,1.0,Studio Genoa,0.64,0.36,0.0,0.0,0.0,0.0,0.0,0.0,julie poe wilkerson,False,ARCH-3530,2021
ARCH,4010,1.0,Architectural Portfolio,0.76,0.1,0.14,0.0,0.0,0.0,0.0,0.0,clarissa mendez,False,ARCH-4010,2021
ARCH,4010,2.0,Architectural Portfolio,0.73,0.07,0.13,0.07,0.0,0.0,0.0,0.0,harrison floyd,False,ARCH-4010,2021
ARCH,4010,3.0,Architectural Portfolio,0.45,0.5,0.05,0.0,0.0,0.0,0.0,0.0,george schafer,False,ARCH-4010,2021
ARCH,4010,4.0,Architectural Portfolio,0.35,0.35,0.15,0.0,0.0,0.0,0.0,0.1,brandon pass,False,ARCH-4010,2021
ARCH,4140,1.0,Design Seminar,0.86,0.14,0.0,0.0,0.0,0.0,0.0,0.0,julie poe wilkerson,False,ARCH-4140,2021
ARCH,4520,1.0,Synthesis Studio,0.73,0.18,0.09,0.0,0.0,0.0,0.0,0.0,dustin albright,False,ARCH-4520,2021
