Course,Number,Section,Title,A,B,C,D,F,P,F(P),W,Instructor,Honors,CourseId,Year,NameProcessed
COM,4560,1,PR for Assoc & Nonprofits,0.83,0.17,0.0,0.0,0.0,0.0,0.0,0.0,andrew stephen pyle,False,COM-4560,2018,True
COM,4560,2,PR for Assoc & Nonprofits,0.67,0.2,0.13,0.0,0.0,0.0,0.0,0.0,andrew stephen pyle,False,COM-4560,2018,True
COM,4700,1,Comm & Health,0.6,0.3,0.05,0.0,0.0,0.0,0.0,0.05,stephanie pangborn,False,COM-4700,2018,True
COM,4950,1,Senior Capstone,0.93,0.03,0.03,0.0,0.0,0.0,0.0,0.0,darren linvill,False,COM-4950,2018,True
COM,4950,2,Senior Capstone,0.86,0.14,0.0,0.0,0.0,0.0,0.0,0.0,angela pratt,False,COM-4950,2018,True
COM,8070,1,Hlt Com Plan & Eval,0.5,0.38,0.0,0.0,0.0,0.0,0.0,0.13,stephanie pangborn,False,COM-8070,2018,True
COM,8110,1,Comm Research Methods II,0.83,0.17,0.0,0.0,0.0,0.0,0.0,0.0,meghnaa tallapragada,False,COM-8110,2018,True
CPSC,1010,1,Computer Science I,0.17,0.25,0.21,0.06,0.15,0.0,0.0,0.15,catherine hochrine,False,CPSC-1010,2018,True
CPSC,1010,2,Computer Science I,0.17,0.19,0.17,0.02,0.24,0.0,0.0,0.22,catherine hochrine,False,CPSC-1010,2018,True
CPSC,1020,1,Computer Science II,0.38,0.22,0.12,0.07,0.12,0.0,0.0,0.09,yvon feaster,False,CPSC-1020,2018,True
CPSC,1020,2,Computer Science II,0.28,0.16,0.17,0.03,0.17,0.0,0.0,0.19,yvon feaster,False,CPSC-1020,2018,True
CPSC,1070,1,Programming Methodology,0.56,0.28,0.12,0.04,0.0,0.0,0.0,0.0,rose lowe,False,CPSC-1070,2018,True
CPSC,1110,1,Intro to Programming in C,0.08,0.41,0.25,0.05,0.11,0.0,0.0,0.1,catherine hochrine,False,CPSC-1110,2018,True
CPSC,1110,2,Intro to Programming in C,0.43,0.27,0.16,0.02,0.05,0.0,0.0,0.07,nicolas benja widman,False,CPSC-1110,2018,True
CPSC,2070,1,Discrete Structures,0.63,0.26,0.02,0.07,0.0,0.0,0.0,0.02,sandra hedetniemi,False,CPSC-2070,2018,True
CPSC,2070,2,Discrete Structures,0.31,0.23,0.23,0.08,0.11,0.0,0.0,0.03,larry hodges,False,CPSC-2070,2018,True
CPSC,2120,1,Algs/Data Structures,0.32,0.34,0.25,0.05,0.0,0.0,0.0,0.05,wayne goddard,False,CPSC-2120,2018,True
CPSC,2120,2,Algs/Data Structures,0.25,0.48,0.2,0.02,0.05,0.0,0.0,0.0,wayne goddard,False,CPSC-2120,2018,True
CPSC,2150,1,Software Dev Foundations,0.45,0.28,0.18,0.05,0.03,0.0,0.0,0.02,kevin anton plis,False,CPSC-2150,2018,True
CPSC,2150,2,Software Dev Foundations,0.27,0.35,0.24,0.02,0.05,0.0,0.0,0.08,kevin anton plis,False,CPSC-2150,2018,True
CPSC,2200,1,Microcomputer Appl,0.52,0.3,0.09,0.0,0.04,0.0,0.0,0.04,kevin anton plis,False,CPSC-2200,2018,True
CPSC,2200,2,Microcomputer Appl,0.35,0.43,0.13,0.0,0.09,0.0,0.0,0.0,kevin anton plis,False,CPSC-2200,2018,True
CPSC,2310,1,Intro Computer Org,0.45,0.16,0.25,0.05,0.09,0.0,0.0,0.0,rose lowe,False,CPSC-2310,2018,True
CPSC,2310,2,Intro Computer Org,0.11,0.34,0.25,0.14,0.14,0.0,0.0,0.02,rose lowe,False,CPSC-2310,2018,True
CPSC,2910,1,Prof Issues I,0.65,0.25,0.0,0.05,0.0,0.0,0.0,0.05,catherine hochrine,False,CPSC-2910,2018,True
CPSC,2910,2,Prof Issues I,0.58,0.37,0.0,0.0,0.0,0.0,0.0,0.05,catherine hochrine,False,CPSC-2910,2018,True
CPSC,2910,3,Prof Issues I,0.62,0.33,0.05,0.0,0.0,0.0,0.0,0.0,catherine hochrine,False,CPSC-2910,2018,True
CPSC,3120,1,Design Analysis of Algorithms,0.13,0.13,0.33,0.08,0.21,0.0,0.0,0.13,pradip srimani,False,CPSC-3120,2018,True
CPSC,3220,1,Intro to Operating Systems,0.17,0.25,0.14,0.0,0.08,0.0,0.0,0.36,jacob sorber,False,CPSC-3220,2018,True
CPSC,3220,2,Intro to Operating Systems,0.79,0.15,0.03,0.03,0.0,0.0,0.0,0.0,carl bryan martin,False,CPSC-3220,2018,True
CPSC,3220,3,Intro to Operating Systems,0.17,0.45,0.1,0.07,0.07,0.0,0.0,0.14,zijun wang,False,CPSC-3220,2018,True
CPSC,3300,1,Computer Systems Org,0.2,0.35,0.33,0.03,0.1,0.0,0.0,0.0,mark smotherman,False,CPSC-3300,2018,True
CPSC,3300,2,Computer Systems Org,0.53,0.25,0.13,0.05,0.03,0.0,0.0,0.03,nicolas benja widman,False,CPSC-3300,2018,True
CPSC,3500,1,Foundations of Computer Sci,0.16,0.23,0.47,0.06,0.0,0.0,0.0,0.08,ilya mark safro,False,CPSC-3500,2018,True
CPSC,3520,1,Programming Systems,0.31,0.42,0.1,0.01,0.08,0.0,0.0,0.08,robert schalkoff,False,CPSC-3520,2018,True
CPSC,3600,1,Network Programming,0.43,0.27,0.22,0.02,0.0,0.0,0.0,0.06,feng luo,False,CPSC-3600,2018,True
CPSC,3600,2,Network Programming,0.14,0.5,0.29,0.04,0.0,0.0,0.0,0.04,james martin,False,CPSC-3600,2018,True
CPSC,3720,1,Software Engineering,0.2,0.45,0.33,0.0,0.0,0.0,0.0,0.02,murali sitaraman,False,CPSC-3720,2018,True
CPSC,3720,2,Software Engineering,0.25,0.44,0.25,0.03,0.03,0.0,0.0,0.0,eileen there kraemer,False,CPSC-3720,2018,True
CPSC,4050,1,Computer Graphics,0.29,0.14,0.21,0.18,0.04,0.0,0.0,0.14,victor zordan,False,CPSC-4050,2018,True
CPSC,4110,1,Virtual Reality Systems,0.37,0.37,0.14,0.0,0.02,0.0,0.0,0.09,andrew robb,False,CPSC-4110,2018,True
CPSC,4140,1,Human and Computer Interaction,0.29,0.33,0.17,0.0,0.0,0.0,0.0,0.21,christopher plaue,False,CPSC-4140,2018,True
CPSC,4140,2,Human and Computer Interaction,0.28,0.33,0.28,0.06,0.0,0.0,0.0,0.06,christopher plaue,False,CPSC-4140,2018,True
CPSC,4160,1,2-D Game Engine Construction,0.4,0.38,0.1,0.0,0.1,0.0,0.0,0.02,brian malloy,False,CPSC-4160,2018,True
CPSC,4240,1,System Admin and Security,0.18,0.56,0.2,0.02,0.0,0.0,0.0,0.04,james martin,False,CPSC-4240,2018,True
CPSC,4300,1,Applied Data Science,0.33,0.33,0.28,0.0,0.0,0.0,0.0,0.06,alexander chr herzog,False,CPSC-4300,2018,True
CPSC,4620,1,Database Management Systems,0.34,0.45,0.14,0.05,0.02,0.0,0.0,0.0,zijun wang,False,CPSC-4620,2018,True
CPSC,4620,2,Database Management Systems,0.44,0.34,0.15,0.02,0.05,0.0,0.0,0.0,kevin anton plis,False,CPSC-4620,2018,True
CPSC,4770,1,Distributed/Cluster Computing,0.26,0.62,0.09,0.0,0.0,0.0,0.0,0.03,linh bao ngo,False,CPSC-4770,2018,True
CPSC,4820,1,Special Topic: Cloud Comp Arch,0.33,0.43,0.23,0.0,0.0,0.0,0.0,0.0,amy apon,False,CPSC-4820,2018,True
CPSC,4820,2,Special Topics: Tang and Embod,0.69,0.27,0.0,0.0,0.0,0.0,0.0,0.04,brygg anders ullmer,False,CPSC-4820,2018,True
CPSC,4910,1,Professional Issues II,0.3,0.67,0.03,0.0,0.0,0.0,0.0,0.0,alexander chr herzog,False,CPSC-4910,2018,True
CPSC,6110,1,Virtual Reality Systems,0.78,0.11,0.0,0.0,0.11,0.0,0.0,0.0,andrew robb,False,CPSC-6110,2018,True
CPSC,6160,1,2-D Game Engine Construction,0.71,0.24,0.0,0.0,0.06,0.0,0.0,0.0,brian malloy,False,CPSC-6160,2018,True
CPSC,6300,1,Applied Data Science,0.62,0.38,0.0,0.0,0.0,0.0,0.0,0.0,alexander chr herzog,False,CPSC-6300,2018,True
CPSC,8100,1,Intro Artif Intell,0.76,0.24,0.0,0.0,0.0,0.0,0.0,0.0,feng luo,False,CPSC-8100,2018,True
CPSC,8110,1,Technical Character Animation,0.44,0.56,0.0,0.0,0.0,0.0,0.0,0.0,christina soph joerg,False,CPSC-8110,2018,True
CPSC,8240,1,Advanced Operating Systems,0.32,0.48,0.08,0.0,0.0,0.0,0.0,0.12,rong ge,False,CPSC-8240,2018,True
CPSC,8280,0,Theory of Program. Languages,0.33,0.67,0.0,0.0,0.0,0.0,0.0,0.0,murali sitaraman,False,CPSC-8280,2018,True
CPSC,8400,1,Design & Anlys of Algorithms,0.18,0.5,0.25,0.0,0.0,0.0,0.0,0.07,brian christoph dean,False,CPSC-8400,2018,True
CPSC,8580,1,Security in Emerging Systems,0.85,0.15,0.0,0.0,0.0,0.0,0.0,0.0,hongxin hu,False,CPSC-8580,2018,True
CPSC,8650,1,Data Mining,0.27,0.38,0.19,0.0,0.04,0.0,0.0,0.12,zijun wang,False,CPSC-8650,2018,True
CPSC,8750,1,Software Architectur,0.67,0.27,0.0,0.0,0.0,0.0,0.0,0.07,john mcgregor,False,CPSC-8750,2018,True
CPSC,8810,10,Selected Topics: Motion Planni,0.75,0.25,0.0,0.0,0.0,0.0,0.0,0.0,ioannis karamouzas,False,CPSC-8810,2018,True
CRP,8020,1,Site Planning & Infrastructure,0.76,0.24,0.0,0.0,0.0,0.0,0.0,0.0,clifford donal ellis,False,CRP-8020,2018,True
CRP,8050,1,Plning Theory & History,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,mickey lauria,False,CRP-8050,2018,True
CRP,8090,1,Current Issues in Planning,0.9,0.1,0.0,0.0,0.0,0.0,0.0,0.0,barry nocks,False,CRP-8090,2018,True
CRP,8130,1,Transportation Plan Fundament,0.44,0.44,0.0,0.0,0.0,0.0,0.0,0.11,eric morris,False,CRP-8130,2018,True
CRP,8200,1,Negotiation & Develop Resolut,0.69,0.31,0.0,0.0,0.0,0.0,0.0,0.0,barry nocks,False,CRP-8200,2018,True
CRP,8220,1,Urban Design,0.71,0.21,0.07,0.0,0.0,0.0,0.0,0.0,thomas willi schurch,False,CRP-8220,2018,True
CRP,8590,2,Plan Terminal Proj,0.6,0.4,0.0,0.0,0.0,0.0,0.0,0.0,clifford donal ellis,False,CRP-8590,2018,True
CRP,8890,1,Selected Topic in Advanced GIS,0.85,0.15,0.0,0.0,0.0,0.0,0.0,0.0,patr carbajales-dale,False,CRP-8890,2018,True
CRP,8890,3,Sel Top Development Finance,0.44,0.56,0.0,0.0,0.0,0.0,0.0,0.0,elora lee raymond,False,CRP-8890,2018,True
CSM,2010,1,Structures I,0.3,0.25,0.2,0.05,0.1,0.0,0.0,0.1,shima clarke,False,CSM-2010,2018,True
CSM,2020,1,Structures II,0.13,0.44,0.23,0.13,0.02,0.0,0.0,0.04,shima clarke,False,CSM-2020,2018,True
CSM,2030,1,Mats & Meth of Const,0.21,0.61,0.14,0.0,0.04,0.0,0.0,0.0,jason lucas,False,CSM-2030,2018,True
CSM,2040,1,Cont Documents,0.82,0.18,0.0,0.0,0.0,0.0,0.0,0.0,nathaniel jackson,False,CSM-2040,2018,True
CSM,2050,1,Mats & Methods II,0.24,0.61,0.12,0.0,0.0,0.0,0.0,0.02,jason lucas,False,CSM-2050,2018,True
CSM,3050,1,Envir Systems II,0.26,0.43,0.3,0.0,0.0,0.0,0.0,0.0,joseph micha burgett,False,CSM-3050,2018,True
CSM,3050,2,Envir Systems II,0.37,0.57,0.03,0.03,0.0,0.0,0.0,0.0,joseph micha burgett,False,CSM-3050,2018,True
CSM,3070,1,Sustainable Construction,0.2,0.45,0.25,0.0,0.05,0.0,0.0,0.05,joseph micha burgett,False,CSM-3070,2018,True
CSM,3070,2,Sustainable Construction,0.41,0.48,0.07,0.0,0.0,0.0,0.0,0.04,joseph micha burgett,False,CSM-3070,2018,True
CSM,3520,1,Const Scheduling,0.33,0.3,0.33,0.0,0.0,0.0,0.0,0.03,christine piper,False,CSM-3520,2018,True
CSM,3520,2,Const Scheduling,0.18,0.5,0.23,0.09,0.0,0.0,0.0,0.0,christine piper,False,CSM-3520,2018,True
CSM,3530,1,Const Estimating II,0.23,0.6,0.17,0.0,0.0,0.0,0.0,0.0,rizi seyed  mousavi e,False,CSM-3530,2018,True
CSM,3530,2,Const Estimating II,0.32,0.55,0.09,0.0,0.0,0.0,0.0,0.05,rizi seyed  mousavi e,False,CSM-3530,2018,True
CSM,4540,1,Const Capstone,0.36,0.48,0.14,0.02,0.0,0.0,0.0,0.0,dennis bausman,False,CSM-4540,2018,True
CSM,8350,401,Integr Proj Deliv Case Studies,0.93,0.07,0.0,0.0,0.0,0.0,0.0,0.0,shima clarke,False,CSM-8350,2018,True
CSM,8640,1,Construction Bus Strat & Mktg,0.43,0.57,0.0,0.0,0.0,0.0,0.0,0.0,christine piper,False,CSM-8640,2018,True
CSM,8640,400,Construction Bus Strat & Mktg,0.4,0.4,0.0,0.0,0.0,0.0,0.0,0.2,christine piper,False,CSM-8640,2018,True
CSM,8660,1,Role in Development,0.58,0.38,0.04,0.0,0.0,0.0,0.0,0.0,dennis bausman,False,CSM-8660,2018,True
CSM,8660,401,Role in Development,0.6,0.35,0.05,0.0,0.0,0.0,0.0,0.0,dennis bausman,False,CSM-8660,2018,True
CU,1000,1,Clemson Connect,0.0,0.0,0.0,0.0,0.0,0.86,0.12,0.02,susan whorton,False,CU-1000,2018,True
CU,1000,2,Clemson Connect,0.0,0.0,0.0,0.0,0.0,0.68,0.21,0.11,susan whorton,False,CU-1000,2018,True
CU,1010,1,Univ Success Skills,0.35,0.2,0.2,0.05,0.1,0.0,0.0,0.1,valerie kay oonk,False,CU-1010,2018,True
CU,1010,2,Univ Success Skills,0.4,0.2,0.13,0.07,0.07,0.0,0.0,0.13,adam richa mcfarlane,False,CU-1010,2018,True
CU,1010,3,Univ Success Skills,0.44,0.22,0.17,0.06,0.06,0.0,0.0,0.06,bryn zimmermann babb,False,CU-1010,2018,True
CU,1010,4,Univ Success Skills,0.69,0.13,0.13,0.0,0.0,0.0,0.0,0.06,sharetta mar bufford,False,CU-1010,2018,True
CU,1010,5,Univ Success Skills,0.5,0.22,0.22,0.0,0.06,0.0,0.0,0.0,bryn zimmermann babb,False,CU-1010,2018,True
CU,1010,6,Univ Success Skills,0.29,0.29,0.12,0.0,0.18,0.0,0.0,0.12,taimi olsen,False,CU-1010,2018,True
CU,1970,2,New Student Seminar,0.0,0.0,0.0,0.0,0.0,0.2,0.4,0.4,laurel ann  whisler c,False,CU-1970,2018,True
CU,2010,1,Sustainability Leadership,0.85,0.12,0.0,0.0,0.04,0.0,0.0,0.0,jennifer marga goree,False,CU-2010,2018,True
DPA,3070,1,Method 3d Production,0.71,0.14,0.04,0.0,0.0,0.0,0.0,0.11,sarah lydia  martin a,False,DPA-3070,2018,True
DPA,4020,1,Vis Foundations I,0.62,0.38,0.0,0.0,0.0,0.0,0.0,0.0,anthony summey,False,DPA-4020,2018,True
DPA,4030,2,Vis Foundations II,0.88,0.12,0.0,0.0,0.0,0.0,0.0,0.0,erik reed,False,DPA-4030,2018,True
DPA,4830,1,Sp Studio Topic: Dig Sculpt In,0.3,0.6,0.1,0.0,0.0,0.0,0.0,0.0,insun kwon,False,DPA-4830,2018,True
ECE,2010,1,Logic and Computing Devices,0.29,0.35,0.23,0.0,0.07,0.0,0.0,0.06,walter ligon,False,ECE-2010,2018,True
ECE,2020,1,Electric Circuits I,0.18,0.17,0.37,0.08,0.15,0.0,0.0,0.05,william harrell,False,ECE-2020,2018,True
ECE,2070,1,Basic Electrical Engineering,0.48,0.36,0.08,0.02,0.0,0.0,0.0,0.05,timothy anglea,False,ECE-2070,2018,True
ECE,2070,2,Basic Electrical Engineering,0.53,0.27,0.12,0.03,0.01,0.0,0.0,0.04,william tho kolodzey,False,ECE-2070,2018,True
ECE,2070,3,Basic Electrical Engineering,0.39,0.33,0.21,0.04,0.0,0.0,0.0,0.03,william tho kolodzey,False,ECE-2070,2018,True
ECE,2080,5,Basic Electrical Engr Lab,0.85,0.0,0.05,0.0,0.0,0.0,0.0,0.1,apoorva deep kapadia,False,ECE-2080,2018,True
ECE,2080,7,Basic Electrical Engr Lab,0.85,0.0,0.0,0.05,0.05,0.0,0.0,0.05,apoorva deep kapadia,False,ECE-2080,2018,True
ECE,2080,8,Basic Electrical Engr Lab,0.79,0.11,0.0,0.0,0.0,0.0,0.0,0.11,apoorva deep kapadia,False,ECE-2080,2018,True
ECE,2080,15,Basic Electrical Engr Lab,0.9,0.05,0.05,0.0,0.0,0.0,0.0,0.0,apoorva deep kapadia,False,ECE-2080,2018,True
ECE,2080,18,Basic Electrical Engr Lab,0.88,0.06,0.0,0.0,0.0,0.0,0.0,0.06,apoorva deep kapadia,False,ECE-2080,2018,True
ECE,2090,1,Logic Lab,0.73,0.18,0.0,0.0,0.09,0.0,0.0,0.0,apoorva deep kapadia,False,ECE-2090,2018,True
ECE,2090,4,Logic Lab,0.82,0.0,0.09,0.0,0.0,0.0,0.0,0.09,apoorva deep kapadia,False,ECE-2090,2018,True
ECE,2110,2,Elec Engr Lab I,0.75,0.1,0.0,0.0,0.1,0.0,0.0,0.05,apoorva deep kapadia,False,ECE-2110,2018,True
ECE,2120,4,Electrical Engineering Lab II,0.79,0.07,0.07,0.0,0.0,0.0,0.0,0.07,apoorva deep kapadia,False,ECE-2120,2018,True
ECE,2120,8,Electrical Engineering Lab II,0.6,0.27,0.0,0.0,0.0,0.0,0.0,0.13,apoorva deep kapadia,False,ECE-2120,2018,True
ECE,2220,1,Syst Prog Concept,0.24,0.35,0.26,0.01,0.09,0.0,0.0,0.06,william reid,False,ECE-2220,2018,True
ECE,2230,1,Comp Sys Eng,0.15,0.27,0.21,0.09,0.15,0.0,0.0,0.12,jon cameron calhoun,False,ECE-2230,2018,True
ECE,2620,1,Electric Circuits II,0.28,0.34,0.23,0.08,0.02,0.0,0.0,0.05,richard groff,False,ECE-2620,2018,True
ECE,2620,2,Elec Circuits II (HON),0.88,0.12,0.0,0.0,0.0,0.0,0.0,0.0,apoorva deep kapadia,True,ECE-2620,2018,True
ECE,2720,1,Comp Organization,0.33,0.39,0.26,0.02,0.0,0.0,0.0,0.0,william reid,False,ECE-2720,2018,True
ECE,2730,1,Computer Org Lab,0.86,0.14,0.0,0.0,0.0,0.0,0.0,0.0,apoorva deep kapadia,False,ECE-2730,2018,True
ECE,2730,3,Computer Org Lab,0.5,0.31,0.13,0.06,0.0,0.0,0.0,0.0,apoorva deep kapadia,False,ECE-2730,2018,True
ECE,2730,5,Computer Org Lab,0.75,0.17,0.0,0.0,0.0,0.0,0.0,0.08,apoorva deep kapadia,False,ECE-2730,2018,True
ECE,2730,6,Computer Org Lab,0.63,0.31,0.0,0.06,0.0,0.0,0.0,0.0,apoorva deep kapadia,False,ECE-2730,2018,True
ECE,3110,2,Electrical Engineering Lab III,0.75,0.25,0.0,0.0,0.0,0.0,0.0,0.0,apoorva deep kapadia,False,ECE-3110,2018,True
ECE,3110,3,Electrical Engineering Lab III,0.31,0.44,0.19,0.0,0.0,0.0,0.0,0.06,apoorva deep kapadia,False,ECE-3110,2018,True
ECE,3110,4,Electrical Engineering Lab III,0.69,0.19,0.0,0.06,0.0,0.0,0.0,0.06,apoorva deep kapadia,False,ECE-3110,2018,True
ECE,3120,2,Electrical Engineering Lab IV,0.64,0.36,0.0,0.0,0.0,0.0,0.0,0.0,apoorva deep kapadia,False,ECE-3120,2018,True
ECE,3170,1,Rand Signal Analysis,0.32,0.28,0.24,0.11,0.03,0.0,0.0,0.04,stephen hubbard,False,ECE-3170,2018,True
ECE,3200,1,Electronics I,0.25,0.28,0.22,0.17,0.08,0.0,0.0,0.0,stephen hubbard,False,ECE-3200,2018,True
ECE,3210,1,Electronics II,0.49,0.34,0.13,0.0,0.02,0.0,0.0,0.02,stephen hubbard,False,ECE-3210,2018,True
ECE,3220,1,Intro Operating Sys,0.16,0.37,0.26,0.0,0.0,0.0,0.0,0.21,jacob sorber,False,ECE-3220,2018,True
ECE,3270,1,Dig Comp Design,0.17,0.19,0.26,0.1,0.07,0.0,0.0,0.21,melissa crawle smith,False,ECE-3270,2018,True
ECE,3300,1,Signals & Systems,0.16,0.24,0.34,0.15,0.06,0.0,0.0,0.04,carl baum,False,ECE-3300,2018,True
ECE,3520,1,Programming Systems,0.58,0.32,0.05,0.03,0.03,0.0,0.0,0.0,robert schalkoff,False,ECE-3520,2018,True
ECE,3600,1,Elect Power Engr,0.57,0.11,0.17,0.06,0.03,0.0,0.0,0.06,edward collins,False,ECE-3600,2018,True
ECE,3710,1,Microcontr Interface,0.32,0.32,0.3,0.03,0.0,0.0,0.0,0.03,william reid,False,ECE-3710,2018,True
ECE,3720,1,Micro Int Lab,0.64,0.18,0.18,0.0,0.0,0.0,0.0,0.0,apoorva deep kapadia,False,ECE-3720,2018,True
ECE,3720,3,Micro Int Lab,0.75,0.25,0.0,0.0,0.0,0.0,0.0,0.0,apoorva deep kapadia,False,ECE-3720,2018,True
ECE,3720,5,Micro Int Lab,0.83,0.17,0.0,0.0,0.0,0.0,0.0,0.0,apoorva deep kapadia,False,ECE-3720,2018,True
ECE,3720,7,Micro Int Lab,0.83,0.17,0.0,0.0,0.0,0.0,0.0,0.0,apoorva deep kapadia,False,ECE-3720,2018,True
ECE,3800,1,Electromagnetics,0.3,0.28,0.2,0.08,0.08,0.0,0.0,0.06,yuan li,False,ECE-3800,2018,True
ECE,3810,1,Field Waves & Ckts,0.36,0.48,0.1,0.04,0.0,0.0,0.0,0.02,anthony martin,False,ECE-3810,2018,True
ECE,4090,1,Intr to Linear Control Systems,0.48,0.43,0.05,0.03,0.03,0.0,0.0,0.0,apoorva deep kapadia,False,ECE-4090,2018,True
ECE,4160,1,Smart Grid,0.52,0.45,0.03,0.0,0.0,0.0,0.0,0.0,gane venayagamoorthy,False,ECE-4160,2018,True
ECE,4200,1,Renewable Energy,0.19,0.19,0.26,0.26,0.0,0.0,0.0,0.1,johan heinric enslin,False,ECE-4200,2018,True
ECE,4270,1,Communications Sys,0.35,0.49,0.07,0.05,0.02,0.0,0.0,0.02,upasan bhattacharyya,False,ECE-4270,2018,True
ECE,4380,1,Computer Commun,0.33,0.33,0.22,0.07,0.0,0.0,0.0,0.04,harlan russell,False,ECE-4380,2018,True
ECE,4400,1,Local Computer Nets,0.76,0.19,0.05,0.0,0.0,0.0,0.0,0.0,kuang-ching wang,False,ECE-4400,2018,True
ECE,4680,1,Embedded Computing,0.88,0.13,0.0,0.0,0.0,0.0,0.0,0.0,adam hoover,False,ECE-4680,2018,True
ECE,4950,1,Int Sys Design I,0.78,0.22,0.0,0.0,0.0,0.0,0.0,0.0,apoorva deep kapadia,False,ECE-4950,2018,True
ECE,4960,1,Int Sys Design II,0.59,0.33,0.05,0.02,0.0,0.0,0.0,0.0,richard groff,False,ECE-4960,2018,True
ECE,6200,1,Renewable Energy,0.5,0.17,0.33,0.0,0.0,0.0,0.0,0.0,johan heinric enslin,False,ECE-6200,2018,True
ECE,6680,1,Embedded Computing,0.73,0.2,0.0,0.0,0.0,0.0,0.0,0.07,adam hoover,False,ECE-6680,2018,True
ECE,6930,1,Algorithms VLSI Design Automa.,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,yingjie lao,False,ECE-6930,2018,True
ECE,8260,1,Solar Cells,0.84,0.11,0.05,0.0,0.0,0.0,0.0,0.0,rajendra singh,False,ECE-8260,2018,True
ECE,8400,1,Semicond Devices,0.67,0.33,0.0,0.0,0.0,0.0,0.0,0.0,william harrell,False,ECE-8400,2018,True
ECE,8480,1,Telecomm Networks,0.33,0.67,0.0,0.0,0.0,0.0,0.0,0.0,harlan russell,False,ECE-8480,2018,True
ECE,8720,1,Artificial Neurl Net,0.56,0.33,0.0,0.0,0.0,0.0,0.0,0.11,robert schalkoff,False,ECE-8720,2018,True
ECE,8720,2,Artificial Neurl Net,0.14,0.43,0.0,0.0,0.14,0.0,0.0,0.29,robert schalkoff,False,ECE-8720,2018,True
ECE,8740,1,Adv Nonlinear Cntrl,0.56,0.33,0.0,0.0,0.11,0.0,0.0,0.0,yongqiang wang,False,ECE-8740,2018,True
ECE,8790,1,FPGA Design & Applications,0.5,0.33,0.17,0.0,0.0,0.0,0.0,0.0,melissa crawle smith,False,ECE-8790,2018,True
ECE,8930,2,Optimiz. Vector Space Methods,0.71,0.0,0.0,0.0,0.0,0.0,0.0,0.29,daniel noneaker,False,ECE-8930,2018,True
ECE,8930,10,Distributed Denial of Service,0.75,0.25,0.0,0.0,0.0,0.0,0.0,0.0,lu yu,False,ECE-8930,2018,True
ECON,2000,1,Economic Concepts,0.32,0.14,0.3,0.14,0.05,0.0,0.0,0.05,jonathan orry ernest,False,ECON-2000,2018,True
ECON,2000,2,Economic Concepts,0.35,0.35,0.2,0.03,0.03,0.0,0.0,0.05,jonathan orry ernest,False,ECON-2000,2018,True
ECON,2000,3,Economic Concepts,0.46,0.27,0.16,0.11,0.0,0.0,0.0,0.0,miren ivankovic,False,ECON-2000,2018,True
ECON,2110,1,Principles of Microeconomics,0.3,0.28,0.2,0.13,0.03,0.0,0.0,0.08,liuna issagholian,False,ECON-2110,2018,True
ECON,2110,2,Principles of Microeconomics,0.18,0.35,0.28,0.08,0.1,0.0,0.0,0.03,roksana ghanbariamin,False,ECON-2110,2018,True
ECON,2110,3,Principles of Microeconomics,0.12,0.31,0.26,0.12,0.12,0.0,0.0,0.07,benjamin posmanick,False,ECON-2110,2018,True
ECON,2110,4,Principles of Microeconomics,0.32,0.32,0.12,0.12,0.1,0.0,0.0,0.02,kelsey victo roberts,False,ECON-2110,2018,True
ECON,2110,5,Principles of Microeconomics,0.3,0.4,0.23,0.05,0.03,0.0,0.0,0.0,molly espey,False,ECON-2110,2018,True
ECON,2110,6,Principles of Microeconomics,0.19,0.57,0.19,0.0,0.01,0.0,0.0,0.03,chen wang,False,ECON-2110,2018,True
ECON,2110,7,Principles of Microeconomics,0.3,0.42,0.17,0.06,0.04,0.0,0.0,0.01,wing yin chung,False,ECON-2110,2018,True
ECON,2110,8,Principles of Microeconomics,0.28,0.28,0.24,0.1,0.07,0.0,0.0,0.03,sarah louise wilson,False,ECON-2110,2018,True
ECON,2110,10,Principles of Microeconomics,0.39,0.45,0.1,0.02,0.04,0.0,0.0,0.0,jacob walloga,False,ECON-2110,2018,True
ECON,2110,12,Principles of Microeconomics,0.43,0.28,0.18,0.08,0.0,0.0,0.0,0.05,molly espey,False,ECON-2110,2018,True
ECON,2120,1,Principles of Macroeconomics,0.45,0.2,0.15,0.1,0.05,0.0,0.0,0.05,scott baier,False,ECON-2120,2018,True
ECON,2120,2,Principles of Macroeconomics,0.17,0.33,0.28,0.11,0.11,0.0,0.0,0.0,scott baier,False,ECON-2120,2018,True
ECON,2120,3,Principles of Macroeconomics,0.33,0.33,0.28,0.0,0.0,0.0,0.0,0.06,scott baier,False,ECON-2120,2018,True
ECON,2120,4,Principles of Macroeconomics,0.21,0.42,0.32,0.05,0.0,0.0,0.0,0.0,scott baier,False,ECON-2120,2018,True
ECON,2120,5,Principles of Macroeconomics,0.42,0.32,0.21,0.0,0.0,0.0,0.0,0.05,scott baier,False,ECON-2120,2018,True
ECON,2120,6,Principles of Macroeconomics,0.26,0.21,0.26,0.11,0.05,0.0,0.0,0.11,scott baier,False,ECON-2120,2018,True
ECON,2120,7,Principles of Macroeconomics,0.16,0.42,0.37,0.05,0.0,0.0,0.0,0.0,scott baier,False,ECON-2120,2018,True
