Course,Number,Section,Title,A,B,C,D,F,P,F(P),W,Instructor,Honors,CourseId,Year
CPSC,8570,1,Network Technologies Security,0.83,0.17,0.0,0.0,0.0,0.0,0.0,0.0,hongxin hu,False,CPSC-8570,2019
CPSC,8650,1,Data Mining,0.31,0.38,0.28,0.0,0.0,0.0,0.0,0.03,zijun wang,False,CPSC-8650,2019
CPSC,8810,6,Sel Topic: Deep Learning,0.86,0.11,0.0,0.0,0.0,0.0,0.0,0.03,feng luo,False,CPSC-8810,2019
CPSC,8810,7,Selected Topics: Moti Planning,0.71,0.29,0.0,0.0,0.0,0.0,0.0,0.0,ioannis karamouzas,False,CPSC-8810,2019
CSM,1000,1,Intro to Construct,0.94,0.06,0.0,0.0,0.0,0.0,0.0,0.0,nathaniel jackson,False,CSM-1000,2019
CSM,2010,1,Structures I,0.61,0.21,0.12,0.03,0.0,0.0,0.0,0.03,shima clarke,False,CSM-2010,2019
CSM,2020,1,Structures II,0.88,0.06,0.06,0.0,0.0,0.0,0.0,0.0,nathaniel jackson,False,CSM-2020,2019
CSM,2030,1,Mats & Meth of Const,0.29,0.55,0.16,0.0,0.0,0.0,0.0,0.0,dhaval gajjar,False,CSM-2030,2019
CSM,2040,1,Cont Documents,0.84,0.13,0.03,0.0,0.0,0.0,0.0,0.0,robert dawso coffey,False,CSM-2040,2019
CSM,2050,1,Mats & Methods II,0.3,0.63,0.07,0.0,0.0,0.0,0.0,0.0,dhaval gajjar,False,CSM-2050,2019
CSM,3040,1,Envir Systems I,0.53,0.47,0.0,0.0,0.0,0.0,0.0,0.0,joseph mich burgett,False,CSM-3040,2019
CSM,3050,1,Envir Systems II,0.23,0.53,0.15,0.07,0.02,0.0,0.0,0.0,joseph mich burgett,False,CSM-3050,2019
CSM,3060,1,Emerging Tech in Construction,0.41,0.53,0.06,0.0,0.0,0.0,0.0,0.0,jason lucas,False,CSM-3060,2019
CSM,3070,1,Sustainable Construction,0.46,0.48,0.05,0.02,0.0,0.0,0.0,0.0,joseph mich burgett,False,CSM-3070,2019
CSM,3510,1,Construction Estimating,0.39,0.5,0.11,0.0,0.0,0.0,0.0,0.0,seyed mousavi rizi,False,CSM-3510,2019
CSM,3520,1,Const Scheduling,0.78,0.19,0.0,0.03,0.0,0.0,0.0,0.0,craig townsend,False,CSM-3520,2019
CSM,3520,2,Const Scheduling,0.47,0.5,0.03,0.0,0.0,0.0,0.0,0.0,dennis bausman,False,CSM-3520,2019
CSM,3520,2,Const Scheduling,0.47,0.5,0.03,0.0,0.0,0.0,0.0,0.0,jaime cruz,False,CSM-3520,2019
CSM,3530,1,Const Estimating II,0.42,0.45,0.13,0.0,0.0,0.0,0.0,0.0,seyed mousavi rizi,False,CSM-3530,2019
CSM,3530,2,Const Estimating II,0.26,0.65,0.1,0.0,0.0,0.0,0.0,0.0,anthony dway harden,False,CSM-3530,2019
CSM,4110,1,Safety in Bldg Const,0.68,0.29,0.03,0.0,0.0,0.0,0.0,0.0,nicholas corley,False,CSM-4110,2019
CSM,4540,1,Const Capstone,0.5,0.47,0.03,0.0,0.0,0.0,0.0,0.0,dennis bausman,False,CSM-4540,2019
CSM,8600,1,Constr Finan Plan & Analysis,0.39,0.57,0.0,0.0,0.0,0.0,0.0,0.04,dennis bausman,False,CSM-8600,2019
CSM,8600,401,Constr Finan Plan & Analysis,0.4,0.4,0.0,0.0,0.0,0.0,0.0,0.2,dennis bausman,False,CSM-8600,2019
CSM,8680,401,Emerging Tech in Built Environ,0.43,0.43,0.0,0.0,0.0,0.0,0.0,0.14,jason lucas,False,CSM-8680,2019
CU,1000,1,Clemson Connect,0.0,0.0,0.0,0.0,0.0,0.97,0.0,0.03,susan whorton,False,CU-1000,2019
CU,1010,1,Univ Success Skills,0.4,0.1,0.25,0.0,0.05,0.0,0.0,0.2,valerie kay oonk,False,CU-1010,2019
CU,1010,2,Univ Success Skills,0.47,0.24,0.18,0.06,0.0,0.0,0.0,0.06,alejandra kennedy,False,CU-1010,2019
CU,1010,3,Univ Success Skills,0.47,0.37,0.11,0.0,0.0,0.0,0.0,0.05,bryn zimmerman babb,False,CU-1010,2019
CU,1010,5,Univ Success Skills,0.45,0.25,0.15,0.0,0.05,0.0,0.0,0.1,bryn zimmerman babb,False,CU-1010,2019
CU,1010,6,Univ Success Skills,0.74,0.11,0.0,0.05,0.11,0.0,0.0,0.0,james garland,False,CU-1010,2019
CU,1010,7,Univ Success Skills,0.7,0.1,0.1,0.0,0.1,0.0,0.0,0.0,taimi olsen,False,CU-1010,2019
CU,2010,1,Sustainability Leadership,0.91,0.09,0.0,0.0,0.0,0.0,0.0,0.0,jennifer marg goree,False,CU-2010,2019
CVT,2250,400,Ultrasound Physics,0.4,0.5,0.1,0.0,0.0,0.0,0.0,0.0,ronda kel nicholson,False,CVT-2250,2019
DANC,1600,1,Ballet Dance I,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.2,cheryl hosler,False,DANC-1600,2019
DPA,3070,1,Method 3d Production,0.37,0.44,0.07,0.04,0.0,0.0,0.0,0.07,tommy van bui,False,DPA-3070,2019
DPA,4020,1,Visual Found of Digital Prod,0.5,0.25,0.0,0.0,0.0,0.0,0.0,0.25,anthony summey,False,DPA-4020,2019
DPA,4030,1,Vis Foundations II,0.29,0.43,0.29,0.0,0.0,0.0,0.0,0.0,anthony summey,False,DPA-4030,2019
DPA,4830,1,Sp Stud Top: Digit Sculp Intro,0.56,0.38,0.0,0.0,0.0,0.0,0.0,0.06,insun kwon,False,DPA-4830,2019
DPA,8150,1,Special Effects Compositing,0.38,0.63,0.0,0.0,0.0,0.0,0.0,0.0,eric patterson,False,DPA-8150,2019
DPA,8150,843,Special Effects Compositing,0.33,0.67,0.0,0.0,0.0,0.0,0.0,0.0,eric patterson,False,DPA-8150,2019
ECE,2010,1,Logic and Computing Device,0.22,0.3,0.22,0.13,0.06,0.0,0.0,0.06,lin zhu,False,ECE-2010,2019
ECE,2020,1,Electric Circuits I,0.16,0.31,0.27,0.04,0.15,0.0,0.0,0.07,william harrell,False,ECE-2020,2019
ECE,2070,1,Basic Electrical Engineering,0.38,0.36,0.16,0.05,0.02,0.0,0.0,0.02,fatemeh tooryan,False,ECE-2070,2019
ECE,2070,2,Basic Electrical Engineering,0.59,0.25,0.09,0.03,0.01,0.0,0.0,0.03,timothy anglea,False,ECE-2070,2019
ECE,2070,3,Basic Electrical Engineering,0.23,0.42,0.19,0.02,0.0,0.0,0.12,0.02,william th kolodzey,False,ECE-2070,2019
ECE,2080,4,Basic Electrical Engr Lab,0.89,0.0,0.0,0.0,0.05,0.0,0.0,0.05,apoorva dee kapadia,False,ECE-2080,2019
ECE,2080,10,Basic Electrical Engr Lab,0.89,0.05,0.0,0.0,0.0,0.0,0.0,0.05,apoorva dee kapadia,False,ECE-2080,2019
ECE,2080,18,Basic Electrical Engr Lab,0.83,0.17,0.0,0.0,0.0,0.0,0.0,0.0,apoorva dee kapadia,False,ECE-2080,2019
ECE,2080,20,Basic Electrical Engr Lab,0.9,0.05,0.0,0.0,0.0,0.0,0.0,0.05,apoorva dee kapadia,False,ECE-2080,2019
ECE,2090,3,Logic & Computing Devices Lab,0.27,0.55,0.0,0.0,0.09,0.0,0.0,0.09,apoorva dee kapadia,False,ECE-2090,2019
ECE,2110,1,Elec Engr Lab I,0.47,0.21,0.05,0.05,0.05,0.0,0.0,0.16,apoorva dee kapadia,False,ECE-2110,2019
ECE,2110,2,Elec Engr Lab I,0.77,0.0,0.15,0.0,0.0,0.0,0.0,0.08,apoorva dee kapadia,False,ECE-2110,2019
ECE,2120,1,Electrical Engineering Lab II,0.79,0.21,0.0,0.0,0.0,0.0,0.0,0.0,apoorva dee kapadia,False,ECE-2120,2019
ECE,2120,6,Electrical Engineering Lab II,0.57,0.43,0.0,0.0,0.0,0.0,0.0,0.0,apoorva dee kapadia,False,ECE-2120,2019
ECE,2120,9,Electrical Engineering Lab II,0.81,0.19,0.0,0.0,0.0,0.0,0.0,0.0,apoorva dee kapadia,False,ECE-2120,2019
ECE,2220,1,Syst Prog Concept,0.18,0.33,0.24,0.04,0.14,0.0,0.0,0.07,william reid,False,ECE-2220,2019
ECE,2230,1,Comp Sys Eng,0.18,0.24,0.24,0.03,0.18,0.0,0.0,0.15,jon cameron calhoun,False,ECE-2230,2019
ECE,2620,1,Electric Circuits II,0.36,0.34,0.19,0.07,0.04,0.0,0.0,0.0,richard groff,False,ECE-2620,2019
ECE,2720,1,Comp Organization,0.37,0.37,0.2,0.02,0.03,0.0,0.0,0.0,william reid,False,ECE-2720,2019
ECE,2730,2,Computer Org Lab,0.79,0.14,0.07,0.0,0.0,0.0,0.0,0.0,apoorva dee kapadia,False,ECE-2730,2019
ECE,3000,1,Junior Honors Seminar,0.88,0.0,0.13,0.0,0.0,0.0,0.0,0.0,daniel noneaker,True,ECE-3000,2019
ECE,3000,1,Junior Honors Seminar,0.88,0.0,0.13,0.0,0.0,0.0,0.0,0.0,carl baum,True,ECE-3000,2019
ECE,3110,2,Electrical Engineering Lab III,0.88,0.13,0.0,0.0,0.0,0.0,0.0,0.0,apoorva dee kapadia,False,ECE-3110,2019
ECE,3110,3,Electrical Engineering Lab III,0.67,0.27,0.07,0.0,0.0,0.0,0.0,0.0,apoorva dee kapadia,False,ECE-3110,2019
ECE,3110,4,Electrical Engineering Lab III,0.67,0.17,0.17,0.0,0.0,0.0,0.0,0.0,apoorva dee kapadia,False,ECE-3110,2019
ECE,3110,5,Electrical Engineering Lab III,0.36,0.45,0.09,0.0,0.0,0.0,0.0,0.09,apoorva dee kapadia,False,ECE-3110,2019
ECE,3120,3,Electrical Engineering Lab IV,0.67,0.28,0.0,0.0,0.0,0.0,0.0,0.06,apoorva dee kapadia,False,ECE-3120,2019
ECE,3170,1,Rand Signal Analysis,0.3,0.18,0.28,0.13,0.07,0.0,0.0,0.04,stephen hubbard,False,ECE-3170,2019
ECE,3200,1,Electronics I,0.3,0.24,0.19,0.16,0.08,0.0,0.0,0.03,stephen hubbard,False,ECE-3200,2019
ECE,3210,1,Electronics II,0.35,0.41,0.06,0.14,0.04,0.0,0.0,0.0,stephen hubbard,False,ECE-3210,2019
ECE,3220,1,Intro Operating Sys,0.21,0.38,0.24,0.03,0.03,0.0,0.0,0.1,jacob sorber,False,ECE-3220,2019
ECE,3220,2,Intro Operating Sys,0.55,0.27,0.0,0.09,0.09,0.0,0.0,0.0,rong ge,False,ECE-3220,2019
ECE,3270,1,Dig Comp Design,0.12,0.2,0.22,0.2,0.15,0.0,0.0,0.11,melissa crawl smith,False,ECE-3270,2019
ECE,3300,1,Signals & Systems,0.13,0.27,0.27,0.14,0.1,0.0,0.0,0.08,carl baum,False,ECE-3300,2019
ECE,3520,1,Programming Systems,0.66,0.3,0.02,0.0,0.0,0.0,0.0,0.02,robert schalkoff,False,ECE-3520,2019
ECE,3600,1,Elect Power Engr,0.3,0.24,0.24,0.05,0.0,0.0,0.03,0.14,edward collins,False,ECE-3600,2019
ECE,3710,1,Microcontr Interface,0.35,0.44,0.17,0.0,0.05,0.0,0.0,0.0,william reid,False,ECE-3710,2019
ECE,3720,3,Micro Int Lab,0.8,0.0,0.1,0.0,0.0,0.0,0.0,0.1,apoorva dee kapadia,False,ECE-3720,2019
ECE,3720,5,Micro Int Lab,0.83,0.08,0.08,0.0,0.0,0.0,0.0,0.0,apoorva dee kapadia,False,ECE-3720,2019
ECE,3720,7,Micro Int Lab,0.83,0.08,0.08,0.0,0.0,0.0,0.0,0.0,apoorva dee kapadia,False,ECE-3720,2019
ECE,3800,1,Electromagnetics,0.24,0.23,0.16,0.08,0.1,0.0,0.0,0.19,yuan li,False,ECE-3800,2019
ECE,3810,1,Field Waves & Ckts,0.4,0.4,0.11,0.03,0.0,0.0,0.0,0.06,anthony martin,False,ECE-3810,2019
ECE,3990,5,CI: High-Perf. Cluster Comp.,0.8,0.0,0.0,0.2,0.0,0.0,0.0,0.0,jon cameron calhoun,False,ECE-3990,2019
ECE,4090,1,Intr to Linear Control Systems,0.68,0.13,0.15,0.0,0.02,0.0,0.0,0.02,ian walker,False,ECE-4090,2019
ECE,4160,1,Smart Grid,0.44,0.47,0.06,0.0,0.0,0.0,0.0,0.03,gan venayagamoorthy,False,ECE-4160,2019
ECE,4190,1,Elec Mach and Drives,0.25,0.25,0.2,0.15,0.05,0.0,0.0,0.1,johan heinri enslin,False,ECE-4190,2019
ECE,4270,1,Communications Sys,0.2,0.23,0.4,0.06,0.03,0.0,0.0,0.09,lu yu,False,ECE-4270,2019
ECE,4320,1,Instrumentation,0.1,0.5,0.3,0.1,0.0,0.0,0.0,0.0,goutam koley,False,ECE-4320,2019
ECE,4380,1,Computer Commun,0.24,0.29,0.24,0.06,0.0,0.0,0.03,0.15,harlan russell,False,ECE-4380,2019
ECE,4400,1,Local Computer Nets,0.54,0.38,0.04,0.0,0.0,0.0,0.0,0.04,kuang-ching wang,False,ECE-4400,2019
ECE,4680,1,Embedded Computing,0.81,0.13,0.06,0.0,0.0,0.0,0.0,0.0,adam hoover,False,ECE-4680,2019
ECE,4930,12,Industrial Contr & Automation,0.94,0.0,0.0,0.0,0.0,0.0,0.0,0.06,apoorva dee kapadia,False,ECE-4930,2019
ECE,4950,1,Int Sys Design I,0.69,0.31,0.0,0.0,0.0,0.0,0.0,0.0,apoorva dee kapadia,False,ECE-4950,2019
ECE,4960,1,Int Sys Design II,0.58,0.34,0.07,0.0,0.0,0.0,0.0,0.01,richard groff,False,ECE-4960,2019
ECE,4990,18,CI: Deep Learning & Big Data,0.8,0.2,0.0,0.0,0.0,0.0,0.0,0.0,melissa crawl smith,False,ECE-4990,2019
ECE,6190,1,Elec Mach and Drives,0.75,0.0,0.25,0.0,0.0,0.0,0.0,0.0,johan heinri enslin,False,ECE-6190,2019
ECE,6680,1,Embedded Computing,0.64,0.0,0.27,0.0,0.0,0.0,0.0,0.09,adam hoover,False,ECE-6680,2019
ECE,6930,2,Silicon Photonics Design,0.6,0.4,0.0,0.0,0.0,0.0,0.0,0.0,judson doug ryckman,False,ECE-6930,2019
ECE,6930,26,Optical Fiber Communications,0.33,0.33,0.33,0.0,0.0,0.0,0.0,0.0,liang dong,False,ECE-6930,2019
ECE,8170,1,Power System Transients,0.6,0.4,0.0,0.0,0.0,0.0,0.0,0.0,ramtin hadidi,False,ECE-8170,2019
ECE,8240,1,Pow Sys Protection,0.67,0.17,0.17,0.0,0.0,0.0,0.0,0.0,sukumar maka brahma,False,ECE-8240,2019
ECE,8560,1,Pattern Recognition,0.21,0.37,0.16,0.0,0.0,0.0,0.0,0.26,robert schalkoff,False,ECE-8560,2019
ECE,8930,8,Advanced Photonic Sensors,0.8,0.2,0.0,0.0,0.0,0.0,0.0,0.0,hai xiao,False,ECE-8930,2019
ECE,8930,11,Malware Reverse Engineering,0.67,0.33,0.0,0.0,0.0,0.0,0.0,0.0,lu yu,False,ECE-8930,2019
ECE,8930,11,Malware Reverse Engineering,0.67,0.33,0.0,0.0,0.0,0.0,0.0,0.0,richard brooks,False,ECE-8930,2019
ECE,8930,843,Malware Rev. Engin. Charleston,0.67,0.33,0.0,0.0,0.0,0.0,0.0,0.0,richard brooks,False,ECE-8930,2019
ECE,8930,843,Malware Rev. Engin. Charleston,0.67,0.33,0.0,0.0,0.0,0.0,0.0,0.0,lu yu,False,ECE-8930,2019
ECON,2000,1,Economic Concepts,0.38,0.34,0.16,0.0,0.06,0.0,0.0,0.06,shubhashrita basu,False,ECON-2000,2019
ECON,2000,2,Economic Concepts,0.4,0.35,0.13,0.05,0.0,0.0,0.0,0.08,shubhashrita basu,False,ECON-2000,2019
ECON,2000,3,Economic Concepts,0.65,0.23,0.03,0.05,0.03,0.0,0.0,0.03,miren ivankovic,False,ECON-2000,2019
ECON,2110,1,Principles of Microeconomics,0.4,0.23,0.28,0.08,0.03,0.0,0.0,0.0,sarah louise wilson,False,ECON-2110,2019
ECON,2110,2,Principles of Microeconomics,0.3,0.43,0.2,0.03,0.03,0.0,0.0,0.03,roksan ghanbariamin,False,ECON-2110,2019
ECON,2110,3,Principles of Microeconomics,0.34,0.27,0.21,0.09,0.08,0.0,0.0,0.01,benjamin posmanick,False,ECON-2110,2019
ECON,2110,4,Principles of Microeconomics,0.29,0.53,0.14,0.0,0.02,0.0,0.0,0.02,chen wang,False,ECON-2110,2019
ECON,2110,5,Principles of Microeconomics,0.33,0.38,0.2,0.08,0.0,0.0,0.0,0.03,molly espey,False,ECON-2110,2019
ECON,2110,6,Principles of Microeconomics,0.08,0.42,0.25,0.15,0.04,0.0,0.0,0.06,liuna issagholian,False,ECON-2110,2019
ECON,2110,8,Principles of Microeconomics,0.37,0.34,0.19,0.04,0.02,0.0,0.0,0.04,jonathan orr ernest,False,ECON-2110,2019
ECON,2110,10,Principles of Microeconomics,0.42,0.5,0.06,0.0,0.02,0.0,0.0,0.0,jacob walloga,False,ECON-2110,2019
ECON,2110,12,Principles of Microeconomics,0.38,0.45,0.13,0.0,0.0,0.0,0.0,0.05,molly espey,False,ECON-2110,2019
ECON,2120,1,Principles of Macroeconomics,0.38,0.06,0.5,0.0,0.06,0.0,0.0,0.0,scott baier,False,ECON-2120,2019
ECON,2120,2,Principles of Macroeconomics,0.22,0.28,0.39,0.11,0.0,0.0,0.0,0.0,scott baier,False,ECON-2120,2019
ECON,2120,3,Principles of Macroeconomics,0.28,0.5,0.11,0.06,0.06,0.0,0.0,0.0,scott baier,False,ECON-2120,2019
ECON,2120,4,Principles of Macroeconomics,0.11,0.42,0.37,0.11,0.0,0.0,0.0,0.0,scott baier,False,ECON-2120,2019
ECON,2120,5,Principles of Macroeconomics,0.22,0.33,0.44,0.0,0.0,0.0,0.0,0.0,scott baier,False,ECON-2120,2019
ECON,2120,6,Principles of Macroeconomics,0.5,0.07,0.21,0.07,0.14,0.0,0.0,0.0,scott baier,False,ECON-2120,2019
ECON,2120,7,Principles of Macroeconomics,0.21,0.42,0.26,0.05,0.05,0.0,0.0,0.0,scott baier,False,ECON-2120,2019
ECON,2120,8,Principles of Macroeconomics,0.17,0.28,0.44,0.06,0.06,0.0,0.0,0.0,scott baier,False,ECON-2120,2019
ECON,2120,9,Principles of Macroeconomics,0.53,0.21,0.26,0.0,0.0,0.0,0.0,0.0,scott baier,False,ECON-2120,2019
ECON,2120,10,Principles of Macroeconomics,0.26,0.32,0.42,0.0,0.0,0.0,0.0,0.0,scott baier,False,ECON-2120,2019
ECON,2120,11,Principles of Macroeconomics,0.33,0.33,0.33,0.0,0.0,0.0,0.0,0.0,scott baier,False,ECON-2120,2019
ECON,2120,12,Principles of Macroeconomics,0.36,0.14,0.36,0.14,0.0,0.0,0.0,0.0,scott baier,False,ECON-2120,2019
ECON,2120,13,Principles of Macroeconomics,0.5,0.3,0.15,0.05,0.0,0.0,0.0,0.0,scott baier,False,ECON-2120,2019
ECON,2120,14,Principles of Macroeconomics,0.37,0.42,0.16,0.05,0.0,0.0,0.0,0.0,scott baier,False,ECON-2120,2019
ECON,2120,15,Principles of Macroeconomics,0.24,0.47,0.18,0.12,0.0,0.0,0.0,0.0,scott baier,False,ECON-2120,2019
ECON,2120,16,Principles of Macroeconomics,0.61,0.17,0.17,0.06,0.0,0.0,0.0,0.0,scott baier,False,ECON-2120,2019
ECON,2120,17,Principles of Macroeconomics,0.32,0.47,0.16,0.0,0.05,0.0,0.0,0.0,scott baier,False,ECON-2120,2019
ECON,2120,18,Principles of Macroeconomics,0.42,0.26,0.16,0.05,0.11,0.0,0.0,0.0,scott baier,False,ECON-2120,2019
ECON,2120,19,Principles of Macroeconomics,0.22,0.33,0.33,0.11,0.0,0.0,0.0,0.0,scott baier,False,ECON-2120,2019
ECON,2120,20,Principles of Macroeconomics,0.31,0.23,0.31,0.05,0.0,0.0,0.03,0.08,narendra regmi,False,ECON-2120,2019
ECON,2120,21,Principles of Macroeconomics,0.84,0.14,0.02,0.0,0.0,0.0,0.0,0.0,tyler francis,False,ECON-2120,2019
ECON,2120,22,Principles of Macroeconomics,0.43,0.35,0.11,0.0,0.0,0.0,0.0,0.11,kenneth whaley,False,ECON-2120,2019
ECON,2120,23,Principles of Macroeconomics,0.39,0.26,0.26,0.0,0.05,0.0,0.0,0.03,kenneth whaley,False,ECON-2120,2019
ECON,2120,24,Principles of Macroeconomics,0.36,0.41,0.11,0.02,0.03,0.0,0.0,0.07,elijah neilson,False,ECON-2120,2019
ECON,2120,25,Principles of Macroeconomics,0.38,0.29,0.24,0.03,0.03,0.0,0.0,0.03,wing yin chung,False,ECON-2120,2019
ECON,2120,26,Principles of Macroeconomics,0.78,0.19,0.0,0.0,0.0,0.0,0.0,0.03,tyler francis,False,ECON-2120,2019
ECON,2120,27,Principles of Macroeconomics,0.38,0.38,0.12,0.03,0.09,0.0,0.0,0.0,benjamin ti harbolt,False,ECON-2120,2019
ECON,2120,28,Principles of Macroecon (HON),0.88,0.06,0.06,0.0,0.0,0.0,0.0,0.0,christopher gorry,True,ECON-2120,2019
ECON,2120,29,Principles of Macroeconomics,0.28,0.44,0.24,0.04,0.0,0.0,0.0,0.0,scott barkowski,False,ECON-2120,2019
ECON,3020,1,Money and Banking,0.15,0.49,0.34,0.0,0.02,0.0,0.0,0.0,smriti bhargava,False,ECON-3020,2019
ECON,3060,1,Managerial Economics,0.21,0.28,0.1,0.19,0.14,0.0,0.0,0.09,steven johnson,False,ECON-3060,2019
ECON,3100,1,International Econ,0.29,0.54,0.17,0.0,0.0,0.0,0.0,0.0,scott baier,False,ECON-3100,2019
ECON,3140,1,Intermediate Micro,0.32,0.24,0.18,0.06,0.03,0.0,0.0,0.18,yichen christy zhou,False,ECON-3140,2019
ECON,3140,2,Intermediate Micro,0.23,0.28,0.23,0.15,0.03,0.0,0.0,0.1,robert kennet fleck,False,ECON-3140,2019
ECON,3140,4,Intermediate Micro,0.19,0.11,0.22,0.14,0.16,0.0,0.0,0.19,frederick hanssen,False,ECON-3140,2019
ECON,3150,1,Intermediate Macro,0.27,0.27,0.2,0.1,0.06,0.0,0.0,0.1,michal jerzmanowski,False,ECON-3150,2019
ECON,3150,2,Intermediate Macro,0.7,0.25,0.0,0.0,0.0,0.0,0.0,0.05,jeremy choquette,False,ECON-3150,2019
ECON,3440,1,Property Rights,0.22,0.33,0.17,0.17,0.06,0.0,0.0,0.06,dar litsukova-bokar,False,ECON-3440,2019
ECON,3500,1,Moral & Ethical Econ,0.56,0.24,0.2,0.0,0.0,0.0,0.0,0.0,bradley keith hobbs,False,ECON-3500,2019
ECON,3500,2,Moral & Ethical Econ,0.25,0.35,0.15,0.05,0.05,0.0,0.0,0.15,bradley keith hobbs,False,ECON-3500,2019
ECON,3600,1,Public Choice,0.3,0.48,0.18,0.03,0.0,0.0,0.0,0.03,michael makowsky,False,ECON-3600,2019
ECON,4010,1,Labor Mkt Analysis,0.27,0.47,0.17,0.03,0.03,0.0,0.0,0.03,curtis simon,False,ECON-4010,2019
ECON,4020,1,Law and Economics,0.23,0.4,0.28,0.02,0.0,0.0,0.0,0.07,thomas wins hazlett,False,ECON-4020,2019
ECON,4050,1,Intro to Econometric,0.33,0.25,0.08,0.25,0.06,0.0,0.0,0.03,scott barkowski,False,ECON-4050,2019
ECON,4050,2,Intro to Econometric,0.48,0.23,0.1,0.1,0.03,0.0,0.0,0.06,yichen christy zhou,False,ECON-4050,2019
ECON,4110,1,Econ of Education,0.56,0.29,0.06,0.03,0.0,0.0,0.0,0.06, garcia menendez,False,ECON-4110,2019
ECON,4200,1,Pub Sector Econ,0.24,0.19,0.48,0.05,0.0,0.0,0.0,0.05,william dougan,False,ECON-4200,2019
ECON,4230,1,Economics of Health,0.53,0.29,0.13,0.03,0.0,0.0,0.0,0.03,devon merritt gorry,False,ECON-4230,2019
ECON,4260,1,Sem Sport Economics,0.45,0.36,0.18,0.0,0.0,0.0,0.0,0.0,raymond sauer,False,ECON-4260,2019
ECON,4270,1,Dev American Economy,0.36,0.5,0.14,0.0,0.0,0.0,0.0,0.0,howard ne bodenhorn,False,ECON-4270,2019
ECON,4400,1,Game Theory,0.26,0.13,0.48,0.0,0.04,0.0,0.0,0.09,charles thomas,False,ECON-4400,2019
ECON,4570,1,"Nat Res Use, Technol & Policy",0.0,0.18,0.55,0.18,0.09,0.0,0.0,0.0,scott templeton,False,ECON-4570,2019
ECON,4980,2,Why Business?,0.28,0.56,0.12,0.0,0.0,0.0,0.0,0.04,bradley keith hobbs,False,ECON-4980,2019
ECON,4980,3,Why Business?,0.6,0.3,0.07,0.0,0.0,0.0,0.0,0.02,lawrence ree watson,False,ECON-4980,2019
ECON,4980,4,Econ of Arts & Culture,0.63,0.25,0.13,0.0,0.0,0.0,0.0,0.0,kevin ka kin tsui,False,ECON-4980,2019
ECON,4980,5,Sel Topic - Machine Learning,0.33,0.5,0.17,0.0,0.0,0.0,0.0,0.0,chungsang lam,False,ECON-4980,2019
ECON,8020,2,Adv Econ Concepts and Applic I,0.75,0.25,0.0,0.0,0.0,0.0,0.0,0.0,kevin ka kin tsui,False,ECON-8020,2019
ECON,8050,1,Macroeconomic Theory,0.5,0.14,0.29,0.07,0.0,0.0,0.0,0.0,michal jerzmanowski,False,ECON-8050,2019
ECON,9000,5,Sel Topic - Machine Learning,0.25,0.5,0.0,0.0,0.0,0.0,0.0,0.25,chungsang lam,False,ECON-9000,2019
ED,1050,2,Orientation to Education,0.95,0.05,0.0,0.0,0.0,0.0,0.0,0.0,amaris josep tejada,False,ED-1050,2019
ED,1050,2,Orientation to Education,0.95,0.05,0.0,0.0,0.0,0.0,0.0,0.0,paula bailey adams,False,ED-1050,2019
ED,1970,2,Creative Inquiry in Education,0.62,0.29,0.05,0.0,0.0,0.0,0.0,0.05,laurel ann whisler,False,ED-1970,2019
ED,1970,2,Creative Inquiry in Education,0.62,0.29,0.05,0.0,0.0,0.0,0.0,0.05,elizabeth stephan,False,ED-1970,2019
ED,3200,1,History of US Education,0.78,0.11,0.06,0.0,0.0,0.0,0.0,0.06,nafees mohamma khan,False,ED-3200,2019
ED,3970,2,RMAN- Identity & Ldrship Exp,0.89,0.11,0.0,0.0,0.0,0.0,0.0,0.0,deonte brown,False,ED-3970,2019
ED,3970,5,CI-Fundamentals of Scholarship,0.8,0.2,0.0,0.0,0.0,0.0,0.0,0.0,cherese france fine,False,ED-3970,2019
ED,3970,5,CI-Fundamentals of Scholarship,0.8,0.2,0.0,0.0,0.0,0.0,0.0,0.0,deonte brown,False,ED-3970,2019
ED,8090,412,Teacher Residency Internship,0.75,0.25,0.0,0.0,0.0,0.0,0.0,0.0,marshall alan darby,False,ED-8090,2019
ED,8090,412,Teacher Residency Internship,0.75,0.25,0.0,0.0,0.0,0.0,0.0,0.0,corrie leigh martin,False,ED-8090,2019
ED,8600,1,Classroom-Based Research,0.89,0.11,0.0,0.0,0.0,0.0,0.0,0.0,daphne duncan wiles,False,ED-8600,2019
ED,8650,1,Curriculum Theory,0.94,0.06,0.0,0.0,0.0,0.0,0.0,0.0,melinda spearman,False,ED-8650,2019
ED,8750,500,Elements of Instructional Effe,0.93,0.02,0.02,0.0,0.0,0.0,0.0,0.02,susan rid nunamaker,False,ED-8750,2019
EDC,2990,1,Creative Inq in Counselor Ed,0.71,0.19,0.1,0.0,0.0,0.0,0.0,0.0,jacob frankovich,False,EDC-2990,2019
EDC,3900,1,Skills for Student Leaders,0.95,0.05,0.0,0.0,0.0,0.0,0.0,0.0,erin mayor fogle,False,EDC-3900,2019
EDC,3900,4,Skills for Student Leaders,0.69,0.31,0.0,0.0,0.0,0.0,0.0,0.0,eric pernotto,False,EDC-3900,2019
EDC,3900,5,Skills for Student Leaders,0.73,0.27,0.0,0.0,0.0,0.0,0.0,0.0,eric pernotto,False,EDC-3900,2019
