Course,Number,Section,Title,A,B,C,D,F,P,F(P),W,Instructor,Honors,CourseId,Year,NameProcessed
HLTH,3980,1.0,Health Appraisal Skills,0.79,0.14,0.07,0.0,0.0,0.0,0.0,0.0,kathleen meyer,False,HLTH-3980,2020,True
HLTH,3980,2.0,Health Appraisal Skills,0.54,0.46,0.0,0.0,0.0,0.0,0.0,0.0,kathleen meyer,False,HLTH-3980,2020,True
HLTH,4000,1.0,Infec Disease & Exposure,0.92,0.04,0.04,0.0,0.0,0.0,0.0,0.0,tanya lee staton,False,HLTH-4000,2020,True
HLTH,4190,1.0,Health Sci Internship Prep,0.79,0.15,0.05,0.0,0.0,0.0,0.0,0.0,kathleen meyer,False,HLTH-4190,2020,True
HLTH,4200,1.0,Hlth Science Intern,0.94,0.06,0.0,0.0,0.0,0.0,0.0,0.0,kathleen meyer,False,HLTH-4200,2020,True
HLTH,4200,3.0,Hlth Science Intern,0.75,0.17,0.08,0.0,0.0,0.0,0.0,0.0,kathleen meyer,False,HLTH-4200,2020,True
HLTH,4400,1.0,Manag Hlth Serv Org,0.91,0.09,0.0,0.0,0.0,0.0,0.0,0.0,lu shi,False,HLTH-4400,2020,True
HLTH,4700,1.0,Global Health,0.93,0.0,0.03,0.0,0.03,0.0,0.0,0.0,micky rogers ward,False,HLTH-4700,2020,True
HLTH,4750,1.0,Hlthcr Oper Mgmt Res,0.86,0.14,0.0,0.0,0.0,0.0,0.0,0.0,lu shi,False,HLTH-4750,2020,True
HLTH,4900,1.0,Res Eval St Pub Hlth,0.79,0.14,0.0,0.04,0.0,0.0,0.0,0.04,jeffrey kingree,False,HLTH-4900,2020,True
HLTH,4900,2.0,Res Eval St Pub Hlth,0.79,0.17,0.0,0.04,0.0,0.0,0.0,0.0,jeffrey kingree,False,HLTH-4900,2020,True
HLTH,4980,1.0,Improving Pop Hlth,0.45,0.36,0.05,0.09,0.0,0.0,0.0,0.0,hugh donald spitler,False,HLTH-4980,2020,True
HLTH,8090,400.0,Epidemiological Res,0.65,0.24,0.0,0.0,0.0,0.0,0.0,0.06,sara wagner robb,False,HLTH-8090,2020,True
HLTH,8120,500.0,Clinical and Translational S,0.71,0.24,0.0,0.0,0.0,0.0,0.0,0.05,ronald gimbel,False,HLTH-8120,2020,True
HLTH,8140,500.0,Health Sys Quality Improv,0.88,0.06,0.0,0.0,0.0,0.0,0.0,0.06,windsor sherrill,False,HLTH-8140,2020,True
HLTH,8210,1.0,Health Research I,0.82,0.18,0.0,0.0,0.0,0.0,0.0,0.0,sara wagner robb,False,HLTH-8210,2020,True
HLTH,8890,1.0,Sem in App Hlth Rsrch & E,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,karen kemper,False,HLTH-8890,2020,True
HON,2020,1.0,Who Decides What's Cool?,0.74,0.21,0.0,0.0,0.0,0.0,0.0,0.05,amanda cooper fine,True,HON-2020,2020,True
HON,2030,4.0,Views of History/Ancient,0.73,0.27,0.0,0.0,0.0,0.0,0.0,0.0,yanming an,True,HON-2030,2020,True
HON,2050,5.0,Entrepreneurship,0.9,0.1,0.0,0.0,0.0,0.0,0.0,0.0,john michael hannon,True,HON-2050,2020,True
HON,2210,1.0,Monster Culture and Socie,0.84,0.16,0.0,0.0,0.0,0.0,0.0,0.0,mary nestor,True,HON-2210,2020,True
HORT,1010,1.0,Horticulture,0.95,0.03,0.0,0.0,0.0,0.0,0.0,0.02,ellen anita vincent,False,HORT-1010,2020,True
HORT,2020,1.0,Adobe Digital Design,0.85,0.04,0.0,0.0,0.0,0.0,0.0,0.11,janice ann lay,False,HORT-2020,2020,True
HORT,2120,1.0,Turfgrass Culture,0.84,0.14,0.0,0.0,0.03,0.0,0.0,0.0,haibo liu,False,HORT-2120,2020,True
HORT,2130,2.0,Turfgrass Culture Lab,0.73,0.0,0.18,0.0,0.09,0.0,0.0,0.0,haibo liu,False,HORT-2130,2020,True
HORT,3030,1.0,Woody Landscape Plant ID,0.15,0.23,0.2,0.13,0.3,0.0,0.0,0.0,robert polomski,False,HORT-3030,2020,True
HORT,3080,1.0,Sust Landsc Des Install Mai,0.85,0.09,0.06,0.0,0.0,0.0,0.0,0.0,ellen anita vincent,False,HORT-3080,2020,True
HORT,3090,1.0,Sust Landsc Des Lab,0.5,0.1,0.0,0.0,0.4,0.0,0.0,0.0,shannon barrett,False,HORT-3090,2020,True
HORT,4120,1.0,Adv Turfgrass Mgt,0.6,0.2,0.1,0.1,0.0,0.0,0.0,0.0,lambert mccarty,False,HORT-4120,2020,True
HORT,4400,1.0,Hydroponics,0.42,0.33,0.25,0.0,0.0,0.0,0.0,0.0,james emerson faust,False,HORT-4400,2020,True
HP,8010,1.0,Preservation Law and Econ,0.56,0.44,0.0,0.0,0.0,0.0,0.0,0.0,william jackson cook,False,HP-8010,2020,True
HP,8020,1.0,Hist Preserv Research Sem,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,jon marcoux,False,HP-8020,2020,True
HP,8190,1.0,"Investig, Docum, Conserva",0.93,0.07,0.0,0.0,0.0,0.0,0.0,0.0,amalia leifeste,False,HP-8190,2020,True
HP,8230,400.0,Historic American Interiors,0.71,0.29,0.0,0.0,0.0,0.0,0.0,0.0,elizabeth ryan,False,HP-8230,2020,True
HP,8920,1.0,Special Topics Paying for P,0.78,0.22,0.0,0.0,0.0,0.0,0.0,0.0,amalia leifeste,False,HP-8920,2020,True
HRD,8300,400.0,Concepts of H R D,0.92,0.05,0.03,0.0,0.0,0.0,0.0,0.0,angela carter,False,HRD-8300,2020,True
HRD,8470,400.0,Instru System Design,0.82,0.1,0.0,0.0,0.03,0.0,0.0,0.03,angela carter,False,HRD-8470,2020,True
HUM,3090,1.0,Studies in Humanities,0.74,0.21,0.0,0.0,0.0,0.0,0.0,0.05,jennie wakefield,False,HUM-3090,2020,True
HUM,3090,2.0,Studies in Humanities,0.65,0.2,0.1,0.0,0.05,0.0,0.0,0.0,jennie wakefield,False,HUM-3090,2020,True
IE,2100,1.0,Des Analysis Wrk Sys,0.54,0.4,0.03,0.01,0.0,0.0,0.0,0.02,sudeep hegde,False,IE-2100,2020,True
IE,3010,1.0,Systems Design I,0.44,0.46,0.08,0.03,0.0,0.0,0.0,0.0,paris stringfellow,False,IE-3010,2020,True
IE,3140,1.0,Seminar in Industrial Engr,0.0,0.0,0.0,0.0,0.0,0.97,0.03,0.0,jeffrey kharoufeh,False,IE-3140,2020,True
IE,3600,1.0,Industrial Apps of Prob/Sta,0.31,0.44,0.15,0.04,0.04,0.0,0.0,0.04,tugce isik,False,IE-3600,2020,True
IE,3610,1.0,Industrial App of Prob/Stat,0.33,0.38,0.17,0.03,0.03,0.0,0.0,0.05,hamed rahimian,False,IE-3610,2020,True
IE,3800,1.0,Deterministic Operations R,0.43,0.31,0.14,0.07,0.03,0.0,0.0,0.02,yongjia song,False,IE-3800,2020,True
IE,3810,1.0,Probabilistic Operations Rs,0.34,0.46,0.15,0.03,0.02,0.0,0.0,0.0,amin khademi,False,IE-3810,2020,True
IE,3840,1.0,Engr Econ Analysis,0.39,0.33,0.09,0.02,0.0,0.0,0.0,0.17,brian melloy,False,IE-3840,2020,True
IE,3840,2.0,Engr Econ Analysis,0.05,0.14,0.24,0.1,0.0,0.0,0.0,0.48,brian melloy,False,IE-3840,2020,True
IE,3860,1.0,Production Planning & Con,0.62,0.27,0.09,0.01,0.0,0.0,0.0,0.0,mariah magagnotti,False,IE-3860,2020,True
IE,4300,1.0,Human Fact Engr in Health,0.73,0.17,0.04,0.0,0.04,0.0,0.0,0.02,david neyens,False,IE-4300,2020,True
IE,4400,2.0,Decision Support Sys,0.32,0.49,0.05,0.0,0.08,0.0,0.0,0.04,scott jennings mason,False,IE-4400,2020,True
IE,4560,1.0,Supply Chain Design & Con,0.19,0.43,0.14,0.1,0.0,0.0,0.0,0.05,william ferrell,False,IE-4560,2020,True
IE,4570,1.0,Transp/Logistic Engr,0.72,0.2,0.06,0.0,0.0,0.0,0.0,0.03,emily tucker,False,IE-4570,2020,True
IE,4610,1.0,Quality Engineering,0.63,0.24,0.07,0.02,0.04,0.0,0.0,0.01,mariah magagnotti,False,IE-4610,2020,True
IE,4650,1.0,Facilities Planning & Desig,0.53,0.38,0.07,0.01,0.01,0.0,0.0,0.0,william ferrell,False,IE-4650,2020,True
IE,4670,1.0,System Design II,0.68,0.32,0.0,0.0,0.0,0.0,0.0,0.0,scott jennings mason,False,IE-4670,2020,True
IE,4820,1.0,Systems Modeling,0.42,0.47,0.07,0.03,0.0,0.0,0.0,0.0,kevin taaffe,False,IE-4820,2020,True
IE,4820,2.0,Systems Modeling,0.58,0.27,0.09,0.0,0.0,0.0,0.0,0.06,kevin taaffe,False,IE-4820,2020,True
IE,4880,2.0,Human Factors Eng,0.87,0.12,0.0,0.01,0.0,0.0,0.0,0.0,jamiahus walton,False,IE-4880,2020,True
IE,6300,1.0,Human Fact Engr in Health,0.82,0.18,0.0,0.0,0.0,0.0,0.0,0.0,david neyens,False,IE-6300,2020,True
IE,6560,1.0,Supply Chain Design & Con,0.8,0.2,0.0,0.0,0.0,0.0,0.0,0.0,william ferrell,False,IE-6560,2020,True
IE,6570,1.0,Transp/Logistic Engr,0.89,0.11,0.0,0.0,0.0,0.0,0.0,0.0,emily tucker,False,IE-6570,2020,True
IE,8030,1.0,Engr Optimization and App,0.89,0.11,0.0,0.0,0.0,0.0,0.0,0.0,thomas sharkey,False,IE-8030,2020,True
IE,8090,1.0,Model Sys Under Risk,0.33,0.61,0.0,0.0,0.0,0.0,0.0,0.06,jeffrey kharoufeh,False,IE-8090,2020,True
IE,8530,1.0,Foundations of Quality,0.75,0.21,0.0,0.0,0.04,0.0,0.0,0.0,ozgur kabadurmus,False,IE-8530,2020,True
IE,8550,1.0,SC & Logistics Modeling II,0.88,0.04,0.08,0.0,0.0,0.0,0.0,0.0,kevin taaffe,False,IE-8550,2020,True
IE,8930,18.0,Optimization under Uncert,0.83,0.08,0.08,0.0,0.0,0.0,0.0,0.0,yongjia song,False,IE-8930,2020,True
IE,9910,18.0,Doctoral Dissertation Rese,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,yongjia song,False,IE-9910,2020,True
INNO,3990,4.0,IBM Watson in the Watt,0.8,0.2,0.0,0.0,0.0,0.0,0.0,0.0,dane smith,False,INNO-3990,2020,True
INNO,4990,3.0,IBM Watson in the Watt,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.2,dane smith,False,INNO-4990,2020,True
INT,1510,1.0,UPIC Internship PT 1,0.0,0.0,0.0,0.0,0.0,0.9,0.06,0.04,lisa marie robinson,False,INT-1510,2020,True
INT,1520,1.0,UPIC Internship PT 2,0.0,0.0,0.0,0.0,0.0,0.96,0.04,0.0,caren kelley-hall,False,INT-1520,2020,True
INT,1530,1.0,UPIC Internship PT 3,0.0,0.0,0.0,0.0,0.0,0.94,0.04,0.02,caren kelley-hall,False,INT-1530,2020,True
INT,1540,1.0,UPIC Internship PT 4,0.0,0.0,0.0,0.0,0.0,0.95,0.0,0.05,caren kelley-hall,False,INT-1540,2020,True
INT,2010,1.0,Off-Campus Internship FT,0.0,0.0,0.0,0.0,0.0,0.91,0.0,0.0,brittany paige neely,False,INT-2010,2020,True
INT,2510,1.0,UPIC Internship FT 1,0.0,0.0,0.0,0.0,0.0,0.86,0.14,0.0,lisa marie robinson,False,INT-2510,2020,True
INT,2520,1.0,UPIC Internship FT 2,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,caren kelley-hall,False,INT-2520,2020,True
INT,2530,1.0,UPIC Internship FT 3,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,caren kelley-hall,False,INT-2530,2020,True
INT,8010,1.0,Graduate Student Internsh,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,brittany paige neely,False,INT-8010,2020,True
INT,8010,2.0,Graduate Student Internsh,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,brittany paige neely,False,INT-8010,2020,True
INT,8010,3.0,Graduate Student Internsh,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,brittany paige neely,False,INT-8010,2020,True
ITAL,1010,2.0,Elementary Italian,0.75,0.19,0.06,0.0,0.0,0.0,0.0,0.0,julia schmidt,False,ITAL-1010,2020,True
ITAL,1010,3.0,Elementary Italian,0.83,0.11,0.0,0.0,0.0,0.0,0.0,0.06,luca barattoni,False,ITAL-1010,2020,True
ITAL,1020,1.0,Elementary Italian,0.65,0.29,0.0,0.06,0.0,0.0,0.0,0.0,julia schmidt,False,ITAL-1020,2020,True
JAPN,1010,1.0,Elementary Japanese,0.64,0.23,0.05,0.0,0.09,0.0,0.0,0.0,kumiko saito,False,JAPN-1010,2020,True
JAPN,1010,2.0,Elementary Japanese,0.45,0.14,0.18,0.0,0.14,0.0,0.0,0.09,kumiko saito,False,JAPN-1010,2020,True
JAPN,1020,1.0,Elementary Japanese,0.5,0.39,0.0,0.0,0.11,0.0,0.0,0.0,satomi saito,False,JAPN-1020,2020,True
JAPN,2010,1.0,Intermed Japanese,0.73,0.27,0.0,0.0,0.0,0.0,0.0,0.0,satomi saito,False,JAPN-2010,2020,True
JAPN,3050,1.0,Japanese Conversation & C,0.75,0.06,0.06,0.0,0.0,0.0,0.0,0.06,jae allegra takeuchi,False,JAPN-3050,2020,True
JAPN,4010,1.0,Japanese Lit in Translation,0.79,0.08,0.04,0.0,0.0,0.0,0.0,0.04,kumiko saito,False,JAPN-4010,2020,True
JAPN,4990,1.0,Sel Topics in Japanese Cult,0.54,0.31,0.0,0.0,0.0,0.0,0.0,0.08,satomi saito,False,JAPN-4990,2020,True
JUST,2050,1.0,Professional Development,0.77,0.1,0.0,0.1,0.0,0.0,0.0,0.03,margaret tina britz,False,JUST-2050,2020,True
JUST,2880,1.0,The Criminal Justice Syste,0.6,0.15,0.1,0.06,0.04,0.0,0.0,0.04,margaret tina britz,False,JUST-2880,2020,True
JUST,2880,2.0,The Criminal Justice Syste,0.75,0.24,0.0,0.0,0.0,0.0,0.0,0.02,kyle david mclean,False,JUST-2880,2020,True
JUST,2890,1.0,Criminology,0.51,0.29,0.1,0.06,0.02,0.0,0.0,0.02,matthew costello,False,JUST-2890,2020,True
JUST,3280,1.0,Criminal Courts,0.5,0.42,0.08,0.0,0.0,0.0,0.0,0.0,rhys hester,False,JUST-3280,2020,True
JUST,3960,1.0,Drugs and Crime,0.31,0.31,0.23,0.03,0.09,0.0,0.0,0.03,brian chad starks,False,JUST-3960,2020,True
JUST,4290,1.0,Justice Administration,0.45,0.4,0.1,0.05,0.0,0.0,0.0,0.0,rhys hester,False,JUST-4290,2020,True
JUST,4680,1.0,Criminal Evidence,0.59,0.14,0.14,0.03,0.05,0.0,0.0,0.05,margaret tina britz,False,JUST-4680,2020,True
JUST,4860,1.0,CI in CJ: Gangsterism in Fil,0.62,0.12,0.04,0.08,0.15,0.0,0.0,0.0,margaret tina britz,False,JUST-4860,2020,True
JUST,4910,1.0,Policing,0.86,0.08,0.05,0.0,0.0,0.0,0.0,0.0,kyle david mclean,False,JUST-4910,2020,True
JUST,4930,1.0,Corrections,0.6,0.28,0.07,0.02,0.02,0.0,0.0,0.0,bryan lee miller,False,JUST-4930,2020,True
JUST,4990,1.0,Sexual Assault and IPV,0.91,0.09,0.0,0.0,0.0,0.0,0.0,0.0,heather kettrey,False,JUST-4990,2020,True
LAIB,1270,1.0,Intro to Lang & Int'l Busine,0.0,0.0,0.0,0.0,0.0,0.9,0.1,0.0,jae allegra takeuchi,False,LAIB-1270,2020,True
LANG,3000,1.0,Intro Linguistics,0.56,0.33,0.0,0.0,0.11,0.0,0.0,0.0,daniel smith,False,LANG-3000,2020,True
LANG,4990,1.0,Language Portfolio,0.0,0.0,0.0,0.0,0.0,0.92,0.0,0.08,su- chen,False,LANG-4990,2020,True
LARC,1150,1.0,Intro Landscape Architectu,0.61,0.25,0.14,0.0,0.0,0.0,0.0,0.0,jueminsi wu,False,LARC-1150,2020,True
LARC,1280,1.0,Technical Graphics,0.57,0.32,0.11,0.0,0.0,0.0,0.0,0.0,matthew powers,False,LARC-1280,2020,True
LARC,1510,1.0,Basic Design I,0.61,0.32,0.07,0.0,0.0,0.0,0.0,0.0,matthew powers,False,LARC-1510,2020,True
LARC,2140,1.0,Plants in the Landscape,0.65,0.25,0.05,0.05,0.0,0.0,0.0,0.0,lara browning,False,LARC-2140,2020,True
LARC,3510,1.0,Regional Design,0.63,0.11,0.11,0.05,0.05,0.0,0.0,0.05,lara browning,False,LARC-3510,2020,True
LARC,4530,1.0,Key Issues in Landscape Ar,0.57,0.38,0.05,0.0,0.0,0.0,0.0,0.0,mary padua,False,LARC-4530,2020,True
LARC,4620,1.0,Design Implementation III,0.5,0.25,0.1,0.05,0.0,0.0,0.0,0.1,paul russell,False,LARC-4620,2020,True
LARC,8210,1.0,Research Methods,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,hala fouad nassar,False,LARC-8210,2020,True
LAW,3220,1.0,Legal Env of Bus,0.22,0.36,0.24,0.12,0.04,0.0,0.0,0.02,kenneth toussaint,False,LAW-3220,2020,True
LAW,3220,2.0,Legal Env of Bus,0.27,0.33,0.31,0.0,0.1,0.0,0.0,0.0,kenneth toussaint,False,LAW-3220,2020,True
LAW,3220,3.0,Legal Env of Bus,0.4,0.44,0.1,0.04,0.0,0.0,0.0,0.02, kisska-schulze,False,LAW-3220,2020,True
LAW,3220,4.0,Legal Env of Bus,0.32,0.42,0.22,0.04,0.0,0.0,0.0,0.0, kisska-schulze,False,LAW-3220,2020,True
LAW,3220,5.0,Legal Env of Bus,0.72,0.26,0.02,0.0,0.0,0.0,0.0,0.0,christopher edwards,False,LAW-3220,2020,True
LAW,3220,6.0,Legal Env of Bus,0.8,0.18,0.0,0.0,0.0,0.0,0.0,0.02,christopher edwards,False,LAW-3220,2020,True
LAW,3220,7.0,Legal Env of Bus,0.24,0.37,0.29,0.08,0.0,0.0,0.0,0.02, kisska-schulze,False,LAW-3220,2020,True
LAW,3220,8.0,Legal Env of Bus,0.58,0.35,0.08,0.0,0.0,0.0,0.0,0.0,edward ray claggett,False,LAW-3220,2020,True
LAW,3220,9.0,Legal Env of Bus,0.59,0.32,0.05,0.02,0.0,0.0,0.0,0.02,frances edwards,False,LAW-3220,2020,True
LAW,3220,10.0,Legal Env of Bus,0.4,0.43,0.13,0.03,0.03,0.0,0.0,0.0,edward ray claggett,False,LAW-3220,2020,True
LAW,3220,11.0,Legal Env of Bus,0.15,0.44,0.29,0.07,0.0,0.0,0.0,0.05,john hine,False,LAW-3220,2020,True
LAW,3220,12.0,Legal Env of Bus,0.48,0.37,0.13,0.0,0.0,0.0,0.0,0.02,frances edwards,False,LAW-3220,2020,True
LAW,3220,400.0,Legal Env of Bus,0.36,0.32,0.21,0.07,0.02,0.0,0.0,0.02, ward-vaughn,False,LAW-3220,2020,True
LAW,3220,401.0,Legal Env of Bus,0.23,0.53,0.12,0.07,0.03,0.0,0.0,0.02, ward-vaughn,False,LAW-3220,2020,True
LAW,3220,402.0,Legal Env of Bus,0.34,0.38,0.21,0.03,0.0,0.0,0.0,0.03, ward-vaughn,False,LAW-3220,2020,True
LAW,3220,403.0,Legal Env of Bus,0.33,0.36,0.14,0.07,0.07,0.0,0.0,0.03, ward-vaughn,False,LAW-3220,2020,True
LAW,3330,1.0,Real Estate Law,0.26,0.34,0.34,0.0,0.06,0.0,0.0,0.0,kenneth toussaint,False,LAW-3330,2020,True
LAW,3330,2.0,Real Estate Law,0.44,0.42,0.11,0.0,0.03,0.0,0.0,0.0,kenneth toussaint,False,LAW-3330,2020,True
LAW,4050,1.0,Construction Law,0.87,0.11,0.0,0.0,0.0,0.0,0.0,0.03,frances edwards,False,LAW-4050,2020,True
LIH,3970,1.0,Cr Inq-Language & Intl Hea,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.1,kelly digby peebles,False,LIH-3970,2020,True
LS,1000,1.0,Therapeutic Yoga,0.78,0.0,0.0,0.0,0.0,0.0,0.0,0.22,ranjanbala amin,False,LS-1000,2020,True
LS,1000,15.0,"Stress, Coping, & Flourishi",0.83,0.09,0.03,0.0,0.02,0.0,0.0,0.02,cynthia pury s,False,LS-1000,2020,True
LS,1000,16.0,"Stress, Coping, & Flourishi",0.67,0.09,0.12,0.05,0.02,0.0,0.0,0.02,cynthia pury s,False,LS-1000,2020,True
LS,1000,50.0,Facilitating Social Gatherin,0.75,0.05,0.05,0.05,0.1,0.0,0.0,0.0,paul hoke,False,LS-1000,2020,True
LS,1750,2.0,Fly Fishing,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.2,michael watts,False,LS-1750,2020,True
LS,1850,2.0,Bowling,0.83,0.13,0.0,0.0,0.0,0.0,0.0,0.04,madison workman,False,LS-1850,2020,True
LS,1850,3.0,Bowling,0.71,0.21,0.0,0.0,0.0,0.0,0.0,0.07,madison workman,False,LS-1850,2020,True
LS,1850,4.0,Bowling,0.9,0.1,0.0,0.0,0.0,0.0,0.0,0.0,madison workman,False,LS-1850,2020,True
LS,1850,5.0,Bowling,0.88,0.0,0.0,0.0,0.06,0.0,0.0,0.06,angela rowan,False,LS-1850,2020,True
LS,1980,5.0,Golf,0.88,0.0,0.0,0.0,0.0,0.0,0.0,0.12,wesley womble,False,LS-1980,2020,True
LS,2320,1.0,Core Training,0.73,0.27,0.0,0.0,0.0,0.0,0.0,0.0,diane moreno,False,LS-2320,2020,True
LS,2320,4.0,Core Training,0.86,0.07,0.0,0.0,0.0,0.0,0.0,0.07,diane moreno,False,LS-2320,2020,True
LS,2350,1.0,Basic Yoga,0.76,0.1,0.1,0.0,0.0,0.0,0.0,0.05,renee warren gahan,False,LS-2350,2020,True
LS,2350,5.0,Basic Yoga,0.86,0.0,0.05,0.0,0.0,0.0,0.0,0.09,brandy segura,False,LS-2350,2020,True
LS,2350,6.0,Basic Yoga,0.89,0.05,0.05,0.0,0.0,0.0,0.0,0.0,brandy segura,False,LS-2350,2020,True
LS,2350,8.0,Basic Yoga,0.9,0.1,0.0,0.0,0.0,0.0,0.0,0.0,brandy segura,False,LS-2350,2020,True
LS,2420,1.0,Meditation and Relax,0.87,0.0,0.04,0.04,0.0,0.0,0.0,0.04,renee warren gahan,False,LS-2420,2020,True
LS,2420,2.0,Meditation and Relax,0.88,0.0,0.04,0.0,0.04,0.0,0.0,0.04,renee warren gahan,False,LS-2420,2020,True
LS,2420,3.0,Meditation and Relax,0.7,0.17,0.04,0.04,0.0,0.0,0.0,0.04,ranjanbala amin,False,LS-2420,2020,True
LS,2420,4.0,Meditation and Relax,0.67,0.33,0.0,0.0,0.0,0.0,0.0,0.0,ranjanbala amin,False,LS-2420,2020,True
LS,2420,9.0,Meditation and Relax,0.77,0.09,0.09,0.0,0.05,0.0,0.0,0.0,renee warren gahan,False,LS-2420,2020,True
LS,2420,10.0,Meditation and Relax,0.59,0.14,0.05,0.09,0.09,0.0,0.0,0.05,renee warren gahan,False,LS-2420,2020,True
LS,2450,5.0,Pilates,0.88,0.0,0.0,0.0,0.0,0.0,0.0,0.13,diane moreno,False,LS-2450,2020,True
LS,2750,8.0,Red Cross First Aid/CPR,0.82,0.09,0.0,0.0,0.0,0.0,0.0,0.09,christopher loomis,False,LS-2750,2020,True
LS,2780,1.0,Wilderness First Aid,0.86,0.07,0.0,0.0,0.0,0.0,0.0,0.07,emily grace turke,False,LS-2780,2020,True
MATH,1010,1.0,Essen Math for Informed S,0.09,0.43,0.3,0.02,0.02,0.0,0.0,0.13,chad mangum,False,MATH-1010,2020,True
MATH,1010,2.0,Essen Math for Informed S,0.25,0.39,0.27,0.02,0.07,0.0,0.0,0.0,chad mangum,False,MATH-1010,2020,True
MATH,1010,3.0,Essen Math for Informed S,0.22,0.31,0.22,0.09,0.09,0.0,0.0,0.07,chad mangum,False,MATH-1010,2020,True
MATH,1010,4.0,Essen Math for Informed S,0.17,0.48,0.24,0.02,0.02,0.0,0.0,0.07,kristen savary,False,MATH-1010,2020,True
MATH,1010,5.0,Essen Math for Informed S,0.07,0.36,0.14,0.12,0.19,0.0,0.0,0.12,jacob lee britton,False,MATH-1010,2020,True
MATH,1010,6.0,Essen Math for Informed S,0.13,0.28,0.35,0.15,0.09,0.0,0.0,0.0,sarah kelly,False,MATH-1010,2020,True
MATH,1020,1.0,Business Calculus I,0.36,0.23,0.15,0.13,0.09,0.0,0.0,0.04,randy davidson,False,MATH-1020,2020,True
MATH,1020,2.0,Business Calculus I,0.21,0.34,0.28,0.09,0.04,0.0,0.0,0.04,randy davidson,False,MATH-1020,2020,True
MATH,1020,3.0,Business Calculus I,0.06,0.26,0.3,0.22,0.1,0.0,0.0,0.06,freeman slaughter,False,MATH-1020,2020,True
MATH,1020,4.0,Business Calculus I,0.19,0.38,0.21,0.12,0.07,0.0,0.0,0.02,joseph swanson,False,MATH-1020,2020,True
MATH,1020,5.0,Business Calculus I,0.25,0.28,0.18,0.15,0.13,0.0,0.0,0.03,ryan wolanzyk,False,MATH-1020,2020,True
MATH,1020,6.0,Business Calculus I,0.11,0.26,0.21,0.21,0.08,0.0,0.0,0.13,duygu vargun,False,MATH-1020,2020,True
MATH,1020,7.0,Business Calculus I,0.25,0.3,0.2,0.08,0.08,0.0,0.0,0.1,rodrigo smith,False,MATH-1020,2020,True
MATH,1020,8.0,Business Calculus I,0.22,0.33,0.14,0.11,0.14,0.0,0.0,0.06,rakhi goswami,False,MATH-1020,2020,True
MATH,1020,9.0,Business Calculus I,0.29,0.29,0.14,0.14,0.1,0.0,0.0,0.05,benjamin hamlin,False,MATH-1020,2020,True
MATH,1020,10.0,Business Calculus I,0.2,0.34,0.24,0.0,0.1,0.0,0.0,0.1,luke szramowski,False,MATH-1020,2020,True
MATH,1020,11.0,Business Calculus I,0.13,0.36,0.18,0.21,0.1,0.0,0.0,0.03,sarah otterbeck,False,MATH-1020,2020,True
MATH,1020,12.0,Business Calculus I,0.17,0.44,0.22,0.1,0.07,0.0,0.0,0.0,emily tidwell,False,MATH-1020,2020,True
MATH,1020,13.0,Business Calculus I,0.12,0.37,0.22,0.15,0.02,0.0,0.0,0.12,adam nathaniel price,False,MATH-1020,2020,True
MATH,1020,14.0,Business Calculus I,0.29,0.44,0.12,0.05,0.07,0.0,0.0,0.02, gracia-guzman,False,MATH-1020,2020,True
MATH,1020,15.0,Business Calculus I,0.13,0.38,0.23,0.1,0.03,0.0,0.0,0.13,robert melville,False,MATH-1020,2020,True
MATH,1020,16.0,Business Calculus I,0.27,0.34,0.22,0.1,0.02,0.0,0.0,0.05,heidi- shuttleworth,False,MATH-1020,2020,True
MATH,1020,17.0,Business Calculus I,0.07,0.36,0.29,0.07,0.1,0.0,0.0,0.12,elizabeth hawkins,False,MATH-1020,2020,True
MATH,1020,18.0,Business Calculus I,0.15,0.27,0.29,0.02,0.12,0.0,0.0,0.15,emma soriano,False,MATH-1020,2020,True
MATH,1020,19.0,Business Calculus I,0.31,0.29,0.16,0.11,0.04,0.0,0.0,0.09,michael cowen,False,MATH-1020,2020,True
MATH,1020,20.0,Business Calculus I,0.18,0.34,0.2,0.02,0.16,0.0,0.0,0.09,morgan elston,False,MATH-1020,2020,True
MATH,1020,21.0,Business Calculus I,0.22,0.27,0.22,0.13,0.11,0.0,0.0,0.04,michael foss,False,MATH-1020,2020,True
MATH,1020,22.0,Business Calculus I,0.22,0.37,0.15,0.1,0.05,0.0,0.0,0.12,james mckay visser,False,MATH-1020,2020,True
MATH,1020,23.0,Business Calculus I,0.14,0.19,0.27,0.27,0.14,0.0,0.0,0.0,james palmer,False,MATH-1020,2020,True
MATH,1020,201.0,Business Calculus I,0.52,0.31,0.1,0.05,0.02,0.0,0.0,0.0,dyken jennifer  van e,False,MATH-1020,2020,True
